"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Crete_seaway","Crete_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic"
54.71743,-5.76064,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,9.46,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.71743,-5.76064,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,9.46,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.71743,-5.76064,2013,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,9.46,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
53.268936,-4.083353,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,323,5303,1548,5303,1548,604,506,1676,1110,2735,1816
53.268936,-4.083353,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,323,5303,1548,5303,1548,604,506,1676,1110,2735,1816
53.270449,-4.083696,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,323,5303,1548,5303,1548,604,507,1676,1110,2735,1816
50.634774,-3.428828,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2854,1223,1076,100,60,5015,1368,5015,1368,217,217,1418,1258,2468,1962
53.29115,-4.063803,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,927,531,325,5303,1548,5303,1548,604,509,1676,1108,2735,1814
50.615721,-3.442386,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2854,1223,1078,100,58,5015,1368,5015,1368,217,214,1418,1261,2468,1964
53.275384,-4.082196,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,324,5303,1548,5303,1548,604,507,1676,1110,2735,1816
50.635586,-3.435924,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2854,1223,1076,100,59,5015,1369,5015,1369,217,217,1418,1259,2468,1963
50.631178,-3.428719,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2854,1223,1076,100,59,5015,1368,5015,1368,217,216,1418,1259,2468,1963
50.808498,-1.427282,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,6.71,4908,2735,1080,971,222,196,5107,1249,5107,1249,289,290,1274,1152,2324,1850
50.631178,-3.428719,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2854,1223,1076,100,59,5015,1368,5015,1368,217,216,1418,1259,2468,1963
46.04235,-1.06634,2013,6,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,6.52,4605,2503,1787,1397,608,529,4803,1073,4803,1073,468,365,1981,1563,3031,2222
53.268936,-4.083353,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,323,5303,1548,5303,1548,604,506,1676,1110,2735,1816
53.268936,-4.083353,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,323,5303,1548,5303,1548,604,506,1676,1110,2735,1816
53.268936,-4.083353,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5104,3029,1556,929,531,323,5303,1548,5303,1548,604,506,1676,1110,2735,1816
50.640151,-3.430406,2013,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4816,2854,1223,1076,100,60,5015,1369,5015,1369,217,217,1418,1258,2468,1962
57.75353,11.80062,2013,8,"Sweden","HUMAN_OBSERVATION",57.75,11.75,3.03,6139,2683,207,188,1475,1321,6337,1480,6337,1480,1511,1447,11,8,1113,703
57.64169,11.84766,2013,8,"Sweden","HUMAN_OBSERVATION",57.65,11.75,5.89,6143,2673,211,183,1479,1315,6342,1469,6342,1469,1515,1440,0,4,1103,708
57.63995,11.85076,2013,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,10.01,6145,2660,213,184,1482,1315,6344,1458,6344,1458,1517,1438,13,16,1090,707
57.6401,11.8543,2013,8,"Sweden","HUMAN_OBSERVATION",57.65,11.75,6.31,6143,2673,211,183,1479,1315,6342,1469,6342,1469,1515,1440,0,4,1103,708
57.75353,11.80062,2013,8,"Sweden","HUMAN_OBSERVATION",57.75,11.75,3.03,6139,2683,207,188,1475,1321,6337,1480,6337,1480,1511,1447,11,8,1113,703
57.64169,11.84766,2013,8,"Sweden","HUMAN_OBSERVATION",57.65,11.75,5.89,6143,2673,211,183,1479,1315,6342,1469,6342,1469,1515,1440,0,4,1103,708
57.63995,11.85076,2013,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,10.01,6145,2660,213,184,1482,1315,6344,1458,6344,1458,1517,1438,13,16,1090,707
57.6401,11.8543,2013,8,"Sweden","HUMAN_OBSERVATION",57.65,11.75,6.31,6143,2673,211,183,1479,1315,6342,1469,6342,1469,1515,1440,0,4,1103,708
50.744216,-1.53153,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.78,4908,2735,1080,971,222,196,5107,1249,5107,1249,289,290,1274,1152,2324,1850
50.82985,-1.1047,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.44,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.838354,-1.159925,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.86,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.82985,-1.1047,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.44,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.82985,-1.1047,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.44,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.838354,-1.159925,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.86,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.838354,-1.159925,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.86,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.835585,-1.150034,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.53,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.827293,-1.123207,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,8.81,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.818333,-1.127634,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,7.77,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.743316,-1.531539,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.79,4908,2735,1080,971,222,196,5107,1249,5107,1249,289,290,1274,1152,2324,1850
50.785191,-1.145273,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4926,2718,1049,954,251,218,5124,1232,5124,1232,306,307,1243,1134,2293,1832
50.818333,-1.127634,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,7.77,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.827293,-1.123207,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,8.81,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.739742,-1.537243,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,6.25,4908,2735,1080,971,222,196,5107,1249,5107,1249,289,290,1274,1152,2324,1850
50.819192,-0.816722,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.74999999999999,9.02,4943,2692,1020,939,272,245,5142,1206,5142,1206,324,324,1215,1118,2265,1814
50.775258,-1.139781,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4926,2717,1049,955,251,218,5124,1231,5124,1231,306,306,1243,1135,2293,1832
50.835585,-1.150034,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.53,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.82985,-1.1047,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.44,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.838354,-1.159925,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.86,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.82985,-1.1047,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.44,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.82985,-1.1047,2013,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,9.44,4926,2716,1049,957,251,217,5124,1230,5124,1230,306,304,1243,1137,2293,1835
50.711646,-1.485115,2012,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,4908,2735,1080,976,222,193,5107,1249,5107,1249,289,285,1274,1156,2324,1855
51.136721,1.387151,2012,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.15,1.45000000000001,4.63,5106,2583,842,810,443,405,5305,1103,5305,1103,478,474,1037,985,2086,1671
51.850587,0.967076,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,11.26,5185,2649,815,778,521,389,5383,1172,5383,1172,557,486,1009,956,2058,1651
51.6234,0.806284,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,8.71,5178,2643,832,800,514,375,5377,1164,5377,1164,550,467,1026,977,2076,1671
51.596907,0.823423,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5178,2647,832,797,514,375,5377,1168,5377,1168,550,469,1026,975,2076,1669
51.731415,0.726072,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,15.57,5185,2649,815,778,521,389,5383,1172,5383,1172,557,486,1009,956,2058,1651
51.636216,0.720357,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,13.13,5178,2643,832,800,514,375,5377,1164,5377,1164,550,467,1026,977,2076,1671
51.596907,0.823423,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5178,2647,832,797,514,375,5377,1168,5377,1168,550,469,1026,975,2076,1669
51.639857,0.977865,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5176,2641,819,786,513,387,5375,1163,5375,1163,548,480,1013,964,2062,1658
51.619417,0.859496,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,7.76,5178,2643,832,800,514,375,5377,1164,5377,1164,550,467,1026,977,2076,1671
51.604802,0.868687,2012,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.55,0.85000000000001,6.24,5178,2643,832,800,514,375,5377,1164,5377,1164,550,467,1026,977,2076,1671
54.691898,-5.822951,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3206,1381,963,626,494,5393,1730,5393,1730,699,677,1501,1136,2560,1828
54.626818,-1.181375,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1492,5780,1492,954,685,920,870,1971,1574
54.649548,-5.871359,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3206,1381,967,626,491,5393,1730,5393,1730,699,673,1501,1141,2560,1833
54.687284,-5.72112,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,8.35,5204,3199,1364,950,637,498,5403,1724,5403,1724,709,681,1484,1123,2543,1815
54.623224,-1.181448,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1491,5780,1491,954,685,920,870,1971,1574
54.667347,-5.892061,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3208,1381,968,626,493,5393,1732,5393,1732,699,675,1501,1141,2560,1833
54.62592,-1.181393,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1492,5780,1492,954,685,920,870,1971,1574
54.727338,-5.696172,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5204,3201,1364,954,637,496,5403,1726,5403,1726,709,679,1484,1127,2543,1819
54.623224,-1.181448,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1491,5780,1491,954,685,920,870,1971,1574
54.652518,-5.850439,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.649437,-5.893015,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3208,1381,969,626,491,5393,1731,5393,1731,699,673,1501,1142,2560,1834
54.624133,-1.182978,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1491,5780,1491,954,685,920,870,1971,1574
54.62592,-1.181393,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1492,5780,1492,954,685,920,870,1971,1574
54.623224,-1.181448,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1491,5780,1491,954,685,920,870,1971,1574
54.626818,-1.181375,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1492,5780,1492,954,685,920,870,1971,1574
54.71743,-5.76064,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,9.46,5194,3205,1381,966,626,490,5393,1729,5393,1729,699,673,1501,1139,2560,1832
54.645081,-5.887248,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3207,1381,969,626,490,5393,1731,5393,1731,699,673,1501,1142,2560,1834
54.689754,-5.807954,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3205,1381,962,626,494,5393,1729,5393,1729,699,677,1501,1135,2560,1827
54.639486,-5.891194,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3207,1381,969,626,490,5393,1731,5393,1731,699,672,1501,1142,2560,1835
54.669135,-5.871083,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3207,1381,967,626,493,5393,1731,5393,1731,699,675,1501,1140,2560,1832
54.662335,-5.888789,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3208,1381,968,626,492,5393,1732,5393,1732,699,675,1501,1141,2560,1833
54.664347,-5.857129,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5194,3206,1381,966,626,492,5393,1730,5393,1730,699,674,1501,1139,2560,1832
54.623224,-1.181448,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1491,5780,1491,954,685,920,870,1971,1574
54.623224,-1.181448,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5581,2949,747,690,918,515,5780,1491,5780,1491,954,685,920,870,1971,1574
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.433061,4.857852,2012,10,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,20.97,5371,2501,610,574,707,648,5569,1059,5569,1059,743,732,807,740,1857,1416
45.47108,1.07537,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.43244,1.01218,2012,10,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51.718056,-5.172179,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.44,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71963,-5.171492,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.38,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
53.409456,-4.512494,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
51.71963,-5.171492,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.38,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
53.409456,-4.512494,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
51.716614,-5.173265,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
53.410491,-4.513293,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
53.409044,-4.510258,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.410491,-4.513293,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
53.410491,-4.513293,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
51.718056,-5.172179,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.44,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.71963,-5.171492,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.38,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
53.409456,-4.512494,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.409044,-4.510258,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
53.409044,-4.510258,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
51.716614,-5.173265,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.718056,-5.172179,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.44,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
53.409456,-4.512494,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1580,5264,1580,566,523,1642,1126,2701,1831
51.718056,-5.172179,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.44,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.716614,-5.173265,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
53.410491,-4.513293,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5065,3061,1522,946,493,339,5264,1581,5264,1581,566,523,1642,1126,2701,1831
51.71963,-5.171492,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.38,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.718056,-5.172179,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.44,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
51.716614,-5.173265,2011,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,-5.24999999999999,6.47,4870,3022,1567,1090,297,172,5069,1536,5069,1536,370,350,1761,1273,2811,1980
