"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
50.096457,-5.126369,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.52,629,597,770,762,4931,1479,76,73,166,168
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
50.544941,-3.492447,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,475,844,802,5037,1385,89,51,206,206
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
47.88835,-3.97272,2016,9,"France","HUMAN_OBSERVATION",NA,NA,NA,791,642,512,511,4767,1364,328,276,187,92
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
47.88913,-3.97374,2016,9,"France","HUMAN_OBSERVATION",NA,NA,NA,791,642,512,511,4767,1364,328,276,187,92
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
48.01212,-4.54079,2016,9,"France","HUMAN_OBSERVATION",47.95,-4.54999999999999,6.95,739,672,531,526,4744,1407,276,270,135,96
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.338837,-3.103192,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,889,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
50.096457,-5.126369,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.52,629,597,770,762,4931,1479,76,73,166,168
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340635,-3.103235,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,436,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.340648,-3.1018,2016,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,902,435,1013,890,5157,1389,348,131,420,298
51.33353,3.20322,2016,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.13,0,0,1269,1004,5464,1006,569,526,605,588
51.33348,3.20344,2016,9,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.15,0,0,1269,1004,5464,1006,569,526,605,588
51.633,3.691,2016,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,1315,1051,5510,995,615,568,651,635
50.40158,-3.49816,2016,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,500,479,833,786,5026,1381,78,47,195,190
