"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Gdynia_seaway","Gdynia_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
54.340847,13.759432,2024,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1293,787,1908,1439,6480,2288,363,318,2517,1727,6712,981,530,530,548,411,6679,1105,6679,1105,1852,1375,390,393,846,839,2732,2131
59.37577,18.04341,2024,3,"Sweden","HUMAN_OBSERVATION",59.45,18.25,14.33,1794,1309,2409,888,6981,2727,564,557,3017,2303,7212,1582,1030,414,1049,610,7179,1716,7179,1716,2353,1866,891,427,309,285,3232,2665
57.8531,11.70421,2024,3,"Sweden","HUMAN_OBSERVATION",57.85,11.65,3.23,950,907,1547,1059,6137,2695,696,576,2173,1910,6368,1378,119,119,205,188,6335,1492,6335,1492,1509,1449,23,19,1126,704,2388,2253
57.78026,11.59941,2024,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,940,899,1546,1067,6127,2690,688,574,2163,1902,6358,1371,126,125,195,182,6325,1484,6325,1484,1499,1442,16,13,1118,710,2378,2246
57.34272,12.06725,2024,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,979,882,1593,1112,6166,2634,637,522,2203,1883,6397,1320,179,180,234,189,6365,1434,6365,1434,1538,1435,39,43,1066,706,2417,2235
56.6488,12.88143,2024,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1068,867,1683,1185,6255,2542,555,439,2291,1859,6486,1239,291,270,323,236,6453,1357,6453,1357,1627,1435,151,134,984,704,2506,2226
57.40334,11.92803,2024,3,"Sweden","HUMAN_OBSERVATION",57.35,11.95,6.08,973,878,1587,1112,6160,2638,638,529,2197,1879,6391,1321,175,177,228,182,6359,1435,6359,1435,1532,1430,36,39,1067,712,2411,2230
57.50155,11.92604,2024,3,"Sweden","HUMAN_OBSERVATION",57.55,11.85,7.05,958,890,1572,1090,6145,2660,661,546,2182,1892,6377,1344,152,154,213,184,6344,1458,6344,1458,1517,1438,13,16,1090,707,2397,2240
57.02887,12.31044,2024,3,"Sweden","HUMAN_OBSERVATION",57.05,12.25,4.35,1004,868,1619,1143,6191,2600,602,495,2228,1865,6423,1286,213,214,259,195,6390,1402,6390,1402,1563,1426,74,77,1031,712,2443,2223
59.888458,10.570233,2024,3,"Norway","HUMAN_OBSERVATION",NA,NA,NA,Inf,1058,Inf,845,Inf,2925,Inf,777,Inf,2059,Inf,1611,Inf,117,Inf,344,Inf,1722,Inf,1722,Inf,1555,Inf,255,Inf,709,Inf,2368
58.730541,9.131267,2024,3,"Norway","HUMAN_OBSERVATION",58.65,9.25000000000001,11.29,904,901,1431,996,6081,2842,843,742,2117,1902,6312,1490,119,110,191,195,6279,1594,6279,1594,1453,1404,191,181,1272,808,2332,2215
55.875885,21.054125,2024,4,"Lithuania","HUMAN_OBSERVATION",55.95,21.05,8.25,1705,1285,2320,1303,6892,2311,229,226,2929,2213,7124,1273,942,680,960,747,7091,1419,7091,1419,2264,1872,802,600,461,453,3144,2627
58.57983,22.650897,2024,4,"Estonia","HUMAN_OBSERVATION",58.65,22.65,7.81,1906,1481,2520,1039,7092,2597,544,528,3129,2451,7324,1585,1142,668,1161,830,7291,1729,7291,1729,2464,2056,1002,651,141,137,3344,2839
54.34762,18.920895,2024,4,"Poland","HUMAN_OBSERVATION",54.35,19.05,8.38,1600,1119,2215,1456,6787,2164,30,28,2824,2016,7019,1057,837,701,855,690,6986,1202,6986,1202,2159,1706,697,588,666,662,3039,2441
60.198125,25.073789,2024,4,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2110,1679,2725,937,7297,2763,753,747,3334,2660,7529,1802,1347,802,1365,999,7496,1947,7496,1947,2669,2247,1207,816,114,109,3549,3039
60.118521,24.739185,2024,4,"Finland","HUMAN_OBSERVATION",60.05,24.75,7.65,2089,1656,2704,943,7276,2747,734,724,3312,2636,7507,1779,1325,783,1344,978,7474,1924,7474,1924,2648,2224,1186,795,93,87,3527,3015
55.33762,13.35184,2024,4,"Sweden","HUMAN_OBSERVATION",55.25,13.35,9.75,1193,806,1808,1339,6380,2390,383,352,2417,1772,6612,1083,430,426,448,324,6579,1203,6579,1203,1752,1388,290,289,813,781,2632,2161
59.45571,18.34559,2024,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1796,1314,2411,888,6983,2726,564,558,3019,2308,7214,1583,1033,419,1051,615,7181,1718,7181,1718,2355,1871,893,433,303,280,3234,2670
58.69594,11.21879,2024,4,"Sweden","HUMAN_OBSERVATION",58.65,11.15,6.48,966,959,1541,974,6152,2788,791,656,2188,1963,6383,1470,22,25,230,231,6350,1582,6350,1582,1524,1483,117,113,1220,702,2403,2292
59.878366,10.621482,2024,4,"Norway","HUMAN_OBSERVATION",59.85,10.55,5.09,Inf,1054,Inf,849,Inf,2922,Inf,775,Inf,2054,Inf,1607,Inf,113,Inf,340,Inf,1718,Inf,1718,Inf,1551,Inf,251,Inf,711,Inf,2364
64.610618,39.807573,2024,5,"Russian Federation","HUMAN_OBSERVATION",64.65,39.75,5.17,3770,2566,1832,1169,8838,3405,3998,1633,4938,3557,9069,2667,3356,1626,3249,1857,9036,2817,9036,2817,4285,3118,3369,1677,4428,1007,5089,3921
61.57532,21.488467,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2078,1594,2693,712,7265,2928,812,811,3302,2593,7497,1859,1315,648,1333,878,7464,1997,7464,1997,2637,2139,1175,700,246,216,3517,2944
60.185763,25.116102,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2116,1681,2731,939,7302,2762,756,747,3339,2661,7534,1802,1352,805,1371,1001,7501,1948,7501,1948,2675,2249,1213,818,120,111,3554,3040
59.889004,23.514072,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2018,1586,2633,929,7205,2732,675,673,3242,2568,7437,1730,1255,713,1273,906,7404,1874,7404,1874,2577,2153,1115,723,17,16,3457,2946
60.178969,24.993279,2024,5,"Finland","HUMAN_OBSERVATION",60.15,25.05,4.5,2110,1676,2725,941,7297,2758,753,742,3334,2656,7529,1797,1347,801,1365,997,7496,1942,7496,1942,2669,2244,1207,814,114,106,3549,3035
60.042591,24.260903,2024,5,"Finland","HUMAN_OBSERVATION",60.05,24.35,5.02,2067,1636,2681,933,7253,2748,720,712,3290,2617,7485,1768,1303,761,1322,956,7452,1913,7452,1913,2625,2203,1163,773,71,66,3505,2995
60.148666,24.923078,2024,5,"Finland","HUMAN_OBSERVATION",60.15,25.05,7.03,2110,1676,2725,941,7297,2758,753,742,3334,2656,7529,1797,1347,801,1365,997,7496,1942,7496,1942,2669,2244,1207,814,114,106,3549,3035
60.195593,25.166941,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2116,1684,2731,940,7302,2763,756,750,3339,2664,7534,1804,1352,808,1371,1004,7501,1950,7501,1950,2675,2252,1213,821,120,114,3554,3043
60.534155,27.20391,2024,5,"Finland","HUMAN_OBSERVATION",60.45,27.25,9.7,2246,1800,2861,975,7432,2796,882,843,3469,2777,7664,1890,1482,924,1501,1123,7631,2038,7631,2038,2805,2369,1343,940,250,232,3684,3160
60.171707,25.08436,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2110,1678,2725,940,7297,2761,753,745,3334,2659,7529,1800,1347,803,1365,999,7496,1945,7496,1945,2669,2246,1207,816,114,109,3549,3038
60.040639,24.266797,2024,5,"Finland","HUMAN_OBSERVATION",60.05,24.35,4.74,2067,1636,2681,933,7253,2748,720,712,3290,2617,7485,1768,1303,761,1322,956,7452,1913,7452,1913,2625,2203,1163,773,71,66,3505,2995
59.876299,22.266802,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876285,22.266911,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876265,22.267093,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876243,22.267257,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876223,22.267439,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876215,22.267476,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876216,22.267494,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876208,22.267531,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.8762,22.26755,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876201,22.267567,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876201,22.267585,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876193,22.267604,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876194,22.267622,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876194,22.26764,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.876186,22.267659,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.87618,22.267731,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1955,1524,2570,903,7142,2736,642,642,3179,2510,7374,1699,1192,644,1211,839,7341,1841,7341,1841,2514,2089,1052,656,65,55,3394,2883
59.844766,22.312526,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844748,22.312529,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.84473,22.312531,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844712,22.312534,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844676,22.312539,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.84465,22.31256,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844632,22.312563,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844623,22.312564,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844605,22.312567,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844579,22.31257,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844561,22.312573,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844534,22.312577,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844498,22.312582,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844471,22.312586,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844453,22.312588,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844418,22.312611,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844382,22.312616,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844329,22.312624,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844275,22.312631,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
59.844186,22.312661,2024,5,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1959,1525,2574,908,7146,2732,644,640,3183,2510,7377,1697,1196,646,1214,840,7345,1839,7345,1839,2518,2090,1056,657,60,52,3397,2884
63.20961,18.71409,2024,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2232,1611,2846,489,7418,3131,986,976,3455,2615,7650,1996,1468,634,1487,883,7617,2127,7617,2127,2790,2124,1328,725,465,446,3670,2936
57.56972,16.7108,2024,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1561,1116,2175,1084,6747,2550,366,368,2784,2098,6979,1358,797,360,816,468,6946,1491,6946,1491,2119,1687,657,298,477,455,2999,2475
56.25258,12.66166,2024,5,"Sweden","HUMAN_OBSERVATION",56.25,12.75,5.47,1078,834,1693,1230,6264,2506,509,424,2301,1821,6496,1195,308,309,333,238,6463,1313,6463,1313,1637,1405,168,171,939,737,2516,2193
55.61747,12.97466,2024,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,1140,806,1755,1299,6327,2437,442,385,2364,1782,6559,1124,375,380,395,282,6526,1243,6526,1243,1699,1385,236,242,872,771,2579,2164
59.065433,10.891534,2024,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,990,989,1541,931,6174,2836,839,699,2211,1992,6406,1518,29,24,258,264,6373,1629,6373,1629,1546,1503,166,162,1268,705,2426,2314
59.04449,10.936845,2024,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,994,988,1547,933,6178,2832,837,695,2214,1992,6409,1515,25,21,260,263,6376,1627,6376,1627,1550,1504,163,159,1266,703,2429,2314
59.886871,10.597875,2024,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,Inf,1058,Inf,845,Inf,2924,Inf,776,Inf,2059,Inf,1611,Inf,116,Inf,345,Inf,1722,Inf,1722,Inf,1556,Inf,254,Inf,708,Inf,2369
55.785933,21.069875,2024,6,"Lithuania","HUMAN_OBSERVATION",NA,NA,NA,1699,1281,2314,1321,6885,2293,212,214,2922,2206,7117,1258,935,691,954,752,7084,1404,7084,1404,2258,1868,796,609,483,470,3137,2621
60.23372,25.870754,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2159,1721,2774,955,7346,2768,795,776,3383,2699,7578,1828,1396,847,1414,1043,7545,1974,7545,1974,2718,2290,1256,860,163,153,3598,3080
60.501626,21.232691,2024,6,"Finland","HUMAN_OBSERVATION",60.45,21.25,5.82,1971,1510,2586,824,7158,2805,688,686,3195,2503,7389,1737,1208,598,1226,809,7357,1876,7357,1876,2530,2067,1068,626,139,130,3410,2866
59.965559,22.026131,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1956,1518,2571,889,7143,2747,648,647,3180,2505,7374,1703,1193,631,1211,829,7342,1844,7342,1844,2515,2081,1053,646,72,70,3394,2876
63.235534,20.613631,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,2239,1680,2853,527,7425,3118,993,985,3462,2684,7657,2022,1475,706,1494,952,7624,2156,7624,2156,2797,2202,1335,787,438,403,3677,3013
55.441975,21.065672,2024,6,"Lithuania","HUMAN_OBSERVATION",NA,NA,NA,1689,1271,2304,1358,6876,2255,195,190,2913,2187,7107,1224,926,713,944,762,7075,1371,7075,1371,2248,1859,786,625,517,507,3128,2606
60.01642,24.423973,2024,6,"Finland","HUMAN_OBSERVATION",60.05,24.35,5.56,2067,1636,2681,933,7253,2748,720,712,3290,2617,7485,1768,1303,761,1322,956,7452,1913,7452,1913,2625,2203,1163,773,71,66,3505,2995
60.141135,24.982015,2024,6,"Finland","HUMAN_OBSERVATION",60.15,25.05,3.89,2110,1676,2725,941,7297,2758,753,742,3334,2656,7529,1797,1347,801,1365,997,7496,1942,7496,1942,2669,2244,1207,814,114,106,3549,3035
60.149775,22.153186,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,669,3200,2523,7395,1725,1213,641,1232,843,7362,1866,7362,1866,2535,2096,1073,660,75,70,3415,2893
60.149757,22.153206,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,669,3200,2523,7395,1725,1213,641,1232,843,7362,1866,7362,1866,2535,2096,1073,660,75,70,3415,2893
60.149748,22.153207,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,669,3200,2523,7395,1725,1213,641,1232,843,7362,1866,7362,1866,2535,2096,1073,660,75,70,3415,2893
60.14973,22.15321,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,669,3200,2523,7395,1725,1213,641,1232,843,7362,1866,7362,1866,2535,2096,1073,660,75,70,3415,2893
60.149704,22.153232,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,669,3200,2523,7395,1725,1213,641,1232,843,7362,1866,7362,1866,2535,2096,1073,660,75,70,3415,2893
60.146555,22.149529,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,668,3200,2522,7395,1724,1213,640,1232,842,7362,1865,7362,1865,2535,2096,1073,659,75,70,3415,2892
60.146565,22.149564,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,668,3200,2522,7395,1724,1213,640,1232,842,7362,1865,7362,1865,2535,2096,1073,659,75,70,3415,2892
60.146569,22.149653,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,668,3200,2522,7395,1724,1213,640,1232,842,7362,1865,7362,1865,2535,2096,1073,659,75,70,3415,2892
60.142985,22.152491,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,873,7163,2766,671,668,3200,2522,7395,1724,1213,641,1232,842,7362,1865,7362,1865,2535,2096,1073,659,75,70,3415,2892
60.124923,22.175382,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,876,7163,2764,671,667,3200,2522,7395,1722,1213,642,1232,843,7362,1864,7362,1864,2535,2096,1073,660,75,68,3415,2892
60.124991,22.175498,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,876,7163,2764,671,667,3200,2522,7395,1722,1213,642,1232,843,7362,1864,7362,1864,2535,2096,1073,660,75,68,3415,2892
60.12501,22.175549,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,876,7163,2764,671,667,3200,2522,7395,1722,1213,642,1232,843,7362,1864,7362,1864,2535,2096,1073,660,75,68,3415,2892
60.125098,22.175735,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,876,7163,2764,671,667,3200,2522,7395,1722,1213,642,1232,843,7362,1864,7362,1864,2535,2096,1073,660,75,68,3415,2892
60.125128,22.175802,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,876,7163,2764,671,667,3200,2522,7395,1722,1213,642,1232,843,7362,1864,7362,1864,2535,2096,1073,660,75,68,3415,2892
60.125157,22.17587,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,876,7163,2764,671,667,3200,2522,7395,1722,1213,642,1232,843,7362,1864,7362,1864,2535,2096,1073,660,75,68,3415,2892
60.132651,22.199854,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1536,2591,875,7163,2764,671,668,3200,2524,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2098,1073,661,75,67,3415,2894
60.132693,22.199776,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1536,2591,875,7163,2764,671,668,3200,2524,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2098,1073,661,75,67,3415,2894
60.13271,22.199737,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1536,2591,875,7163,2764,671,668,3200,2524,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2098,1073,661,75,67,3415,2894
60.132726,22.199699,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1536,2591,875,7163,2764,671,668,3200,2524,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2098,1073,661,75,67,3415,2894
60.13013,22.179522,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2522,7395,1723,1213,642,1232,843,7362,1864,7362,1864,2535,2097,1073,660,75,68,3415,2893
60.133089,22.177556,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2765,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.133071,22.17754,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2765,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.133043,22.177508,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.133005,22.17746,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.132977,22.177428,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.132958,22.177413,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.132939,22.177379,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.132939,22.177379,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1534,2591,875,7163,2764,671,667,3200,2523,7395,1723,1213,642,1232,843,7362,1865,7362,1865,2535,2097,1073,660,75,68,3415,2893
60.133849,22.191492,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1535,2591,875,7163,2765,671,668,3200,2523,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2097,1073,661,75,67,3415,2894
60.133763,22.191595,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1535,2591,875,7163,2765,671,668,3200,2523,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2097,1073,661,75,67,3415,2894
60.133746,22.191615,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1535,2591,875,7163,2764,671,668,3200,2523,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2097,1073,661,75,67,3415,2894
60.133728,22.191636,2024,6,"Finland","HUMAN_OBSERVATION",NA,NA,NA,1977,1535,2591,875,7163,2764,671,668,3200,2523,7395,1724,1213,643,1232,844,7362,1865,7362,1865,2535,2097,1073,661,75,67,3415,2894
