"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Galway_seaway","Galway_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","SWC_seaway","SWC_geodesic","Svalbard_seaway","Svalbard_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
57.38578,11.91608,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,880,1587,1108,6160,2642,1763,1443,6391,1325,175,173,53,49,1496,1309,36,35,2693,2330,1067,712,2411,2231
57.38699,11.92618,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,880,1587,1108,6160,2642,1763,1444,6391,1325,175,173,53,49,1496,1310,36,35,2693,2330,1067,711,2411,2232
57.37875,11.94177,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,880,1587,1109,6160,2641,1763,1445,6391,1324,175,174,53,50,1496,1310,36,36,2693,2331,1067,711,2411,2232
57.37377,11.90937,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,878,1587,1110,6160,2641,1763,1443,6391,1324,175,174,53,48,1496,1308,36,36,2693,2331,1067,713,2411,2230
57.36773,11.91564,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,878,1587,1110,6160,2640,1763,1443,6391,1323,175,175,53,48,1496,1308,36,37,2693,2332,1067,713,2411,2230
57.38848,11.90117,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,879,1587,1108,6160,2643,1763,1442,6391,1326,175,172,53,48,1496,1308,36,34,2693,2330,1067,713,2411,2231
57.43337,11.89516,2016,10,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,963,882,1577,1103,6149,2647,1753,1443,6381,1331,163,167,51,49,1486,1311,23,29,2682,2325,1080,711,2401,2234
50.61826,-1.947397,2015,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-1.94999999999999,7.6,390,369,2263,2076,4867,2756,853,615,5099,1282,1325,1247,1273,1136,179,158,1300,1192,3365,3166,2350,1891,1119,1063
50.239566,-5.395929,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,689,615,2374,2199,4710,2964,576,450,4942,1507,1625,1429,1573,1336,135,90,1600,1390,3278,3233,2649,2096,962,928
54.62858,-5.52928,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.44999999999999,5.64,1173,684,1884,1760,5187,3183,516,322,5419,1689,1485,1112,1480,1073,620,485,1497,1116,2787,2749,2556,1810,1438,1403
49.25499,-2.130495,2015,6,"Jersey","HUMAN_OBSERVATION",49.25,-2.04999999999999,5.88,471,438,2344,2215,4787,2699,852,697,5018,1247,1407,1370,1355,1249,195,196,1381,1306,3446,3310,2431,1997,1038,939
50.239566,-5.395929,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,689,615,2374,2199,4710,2964,576,450,4942,1507,1625,1429,1573,1336,135,90,1600,1390,3278,3233,2649,2096,962,928
54.52824,-5.465267,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1162,678,1895,1772,5176,3177,527,316,5408,1683,1496,1120,1491,1079,609,471,1508,1122,2799,2763,2567,1817,1427,1389
49.89855,-6.337079,2015,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,730,690,2429,2261,4646,3013,525,441,4878,1566,1666,1503,1614,1412,177,164,1641,1465,3332,3281,2691,2172,897,873
58.5132,8.944219,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,879,1411,1015,6061,2838,1587,1303,6293,1479,141,132,197,191,1397,1239,204,189,2517,2213,1275,829,2313,2192
58.273133,8.537156,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,844,1372,1047,6020,2829,1548,1272,6251,1460,178,164,198,192,1356,1203,215,200,2478,2241,1275,860,2271,2156
59.254302,10.703994,2015,6,"Norway","HUMAN_OBSERVATION",59.25,10.65,3.11,1001,999,1538,914,6184,2860,1714,1422,6416,1540,54,49,226,224,1520,1367,191,186,2644,2126,1293,715,2436,2319
59.038457,11.115303,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1001,993,1558,932,6185,2827,1734,1440,6417,1513,25,18,202,198,1522,1373,163,155,2664,2148,1266,693,2437,2321
58.99358,9.808552,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,950,950,1479,951,6129,2859,1655,1367,6360,1521,79,76,205,209,1465,1311,185,184,2584,2157,1280,768,2380,2265
59.02325,9.753881,2015,6,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,947,944,1475,957,6125,2856,1651,1362,6357,1516,85,78,208,206,1462,1306,188,183,2581,2162,1283,772,2377,2260
58.74279,9.267662,2015,6,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4.82,916,913,1443,984,6093,2849,1619,1333,6325,1500,108,102,200,197,1430,1274,190,184,2549,2185,1278,800,2345,2228
58.316602,8.581778,2015,6,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,858,855,1382,1037,6032,2832,1558,1280,6264,1466,167,154,197,192,1369,1214,213,197,2488,2232,1273,851,2284,2167
58.25454,8.522821,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,842,1372,1049,6020,2827,1548,1270,6251,1458,178,165,198,191,1356,1201,215,200,2478,2243,1275,862,2271,2154
58.1323,8.06625,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,823,818,1338,1069,5995,2831,1514,1240,6227,1453,220,195,224,208,1332,1172,241,223,2444,2259,1300,891,2247,2126
58.144695,8.035953,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,823,819,1338,1068,5995,2833,1514,1239,6227,1454,220,196,224,210,1332,1172,241,225,2444,2258,1300,893,2247,2126
58.010866,7.603002,2015,6,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,793,790,1306,1095,5964,2828,1482,1211,6196,1441,244,227,239,223,1301,1140,256,244,2411,2281,1315,921,2216,2095
58.968962,5.878673,2015,6,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,903,865,1119,1022,6050,2976,1358,1161,6281,1580,477,297,472,359,1386,1154,489,367,2224,2179,1548,985,2301,2122
59.05966,5.71851,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,887,874,1105,1016,6033,2994,1342,1154,6265,1596,461,310,456,377,1370,1155,473,384,2211,2168,1532,995,2285,2124
59.255626,5.426855,2015,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,898,892,1080,1002,6044,3022,1332,1150,6275,1623,473,328,468,402,1380,1163,485,407,2186,2148,1544,1007,2295,2133
57.62807,-7.175624,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.82,1204,959,1592,1546,5521,3439,540,506,5753,1950,1195,1080,1190,1097,960,823,1208,1125,2470,2452,2267,1765,1777,1708
57.62497,-7.139612,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.65,-7.04999999999999,6.02,1193,962,1580,1534,5533,3440,552,519,5765,1951,1185,1071,1180,1090,968,832,1197,1117,2458,2440,2256,1755,1787,1720
57.60534,-7.097022,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1193,960,1580,1540,5533,3440,552,513,5765,1950,1185,1075,1180,1093,968,828,1197,1121,2458,2446,2256,1760,1787,1714
57.61275,-7.117981,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.65,-7.04999999999999,5.8,1193,962,1580,1534,5533,3440,552,519,5765,1951,1185,1071,1180,1090,968,832,1197,1117,2458,2440,2256,1755,1787,1720
57.62334,-7.16772,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.23,1204,959,1592,1546,5521,3439,540,506,5753,1950,1195,1080,1190,1097,960,823,1208,1125,2470,2452,2267,1765,1777,1708
57.62709,-7.17639,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,8.72,1204,959,1592,1546,5521,3439,540,506,5753,1950,1195,1080,1190,1097,960,823,1208,1125,2470,2452,2267,1765,1777,1708
57.10102,-7.294019,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1241,933,1632,1592,5476,3420,494,456,5707,1929,1233,1102,1228,1112,921,777,1245,1142,2515,2503,2304,1792,1731,1658
57.0196,-7.341417,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,929,1644,1601,5463,3418,482,447,5695,1927,1245,1108,1240,1116,913,769,1258,1147,2528,2513,2317,1798,1719,1648
57.6216,-7.13901,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.65,-7.04999999999999,6.17,1193,962,1580,1534,5533,3440,552,519,5765,1951,1185,1071,1180,1090,968,832,1197,1117,2458,2440,2256,1755,1787,1720
57.60963,-7.154747,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.55,-7.14999999999999,6.64,1204,959,1592,1546,5521,3439,540,506,5753,1950,1195,1080,1190,1097,960,823,1208,1125,2470,2452,2267,1765,1777,1708
57.06403,-7.430331,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.05,-7.34999999999999,5.11,1254,932,1644,1598,5463,3420,482,450,5695,1929,1245,1107,1240,1116,913,773,1258,1146,2528,2509,2317,1797,1719,1652
57.09439,-7.344675,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1594,5463,3423,482,455,5695,1931,1245,1105,1240,1115,913,778,1258,1145,2528,2504,2317,1795,1719,1657
57.09468,-7.356539,2015,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1932,1245,1106,1240,1116,913,778,1258,1146,2528,2505,2317,1795,1719,1657
58.516984,8.925353,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,879,1411,1015,6061,2839,1587,1302,6293,1480,141,132,197,192,1397,1238,204,190,2517,2213,1275,830,2313,2192
58.523948,8.9409,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,880,1411,1014,6061,2840,1587,1303,6293,1481,141,131,197,192,1397,1239,204,189,2517,2212,1275,829,2313,2193
58.51946,8.932627,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,879,1411,1015,6061,2839,1587,1302,6293,1480,141,132,197,192,1397,1239,204,189,2517,2212,1275,830,2313,2192
58.521817,8.930765,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,879,1411,1014,6061,2840,1587,1302,6293,1481,141,132,197,192,1397,1239,204,190,2517,2212,1275,830,2313,2192
67.95238,15.89714,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2058,1975,118,95,7159,3675,2213,2126,7391,2502,1645,1039,1640,1216,2538,2246,1657,1164,1187,1149,2716,972,3410,3218
67.98769,15.65013,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2039,1974,98,93,7140,3681,2193,2120,7371,2505,1625,1040,1620,1217,2518,2243,1638,1165,1187,1145,2697,980,3391,3214
68.42885,15.4868,2015,7,"Norway","HUMAN_OBSERVATION",68.25,15.45,19.97,2053,1996,118,117,7147,3712,2200,2132,7378,2533,1640,1066,1635,1244,2533,2260,1652,1193,1154,1116,2711,1010,3398,3232
58.26332,8.508,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,843,1372,1048,6020,2829,1548,1270,6251,1459,178,166,198,193,1356,1201,215,201,2478,2243,1275,862,2271,2154
58.2646,8.51548,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,843,1372,1048,6020,2829,1548,1270,6251,1459,178,165,198,192,1356,1201,215,201,2478,2242,1275,862,2271,2155
58.28905,8.52368,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,846,1372,1045,6020,2831,1548,1271,6251,1462,178,164,198,194,1356,1204,215,201,2478,2240,1275,860,2271,2157
58.32746,8.58619,2015,7,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,4.49,858,855,1382,1037,6032,2832,1558,1280,6264,1466,167,154,197,192,1369,1214,213,197,2488,2232,1273,851,2284,2167
58.32285,8.5974,2015,7,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,4.31,858,855,1382,1037,6032,2832,1558,1280,6264,1466,167,154,197,192,1369,1214,213,197,2488,2232,1273,851,2284,2167
58.29045,8.53889,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,846,1372,1045,6020,2830,1548,1272,6251,1462,178,163,198,193,1356,1204,215,200,2478,2239,1275,859,2271,2158
58.260521,8.512294,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,842,1372,1049,6020,2828,1548,1270,6251,1459,178,166,198,192,1356,1201,215,201,2478,2243,1275,862,2271,2154
58.26665,8.51445,2015,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,846,843,1372,1048,6020,2829,1548,1270,6251,1459,178,165,198,193,1356,1202,215,201,2478,2242,1275,862,2271,2155
57.49968,11.8879,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,963,888,1577,1096,6149,2654,1753,1444,6381,1338,163,160,51,52,1486,1314,23,22,2682,2317,1080,708,2401,2238
57.38578,11.91608,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,880,1587,1108,6160,2642,1763,1443,6391,1325,175,173,53,49,1496,1309,36,35,2693,2330,1067,712,2411,2231
57.37875,11.94177,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,880,1587,1109,6160,2641,1763,1445,6391,1324,175,174,53,50,1496,1310,36,36,2693,2331,1067,711,2411,2232
57.37377,11.90937,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,878,1587,1110,6160,2641,1763,1443,6391,1324,175,174,53,48,1496,1308,36,36,2693,2331,1067,713,2411,2230
57.36773,11.91564,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,878,1587,1110,6160,2640,1763,1443,6391,1323,175,175,53,48,1496,1308,36,37,2693,2332,1067,713,2411,2230
57.38848,11.90117,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,879,1587,1108,6160,2643,1763,1442,6391,1326,175,172,53,48,1496,1308,36,34,2693,2330,1067,713,2411,2231
57.43337,11.89516,2015,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,963,882,1577,1103,6149,2647,1753,1443,6381,1331,163,167,51,49,1486,1311,23,29,2682,2325,1080,711,2401,2234
50.7049,-1.887093,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.65,386,359,2260,2063,4880,2755,864,615,5112,1279,1322,1234,1270,1123,190,167,1297,1179,3362,3154,2346,1878,1132,1076
54.39272,-5.572279,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.54,1150,679,1907,1782,5164,3177,540,307,5396,1684,1508,1130,1503,1088,596,464,1520,1131,2811,2773,2579,1827,1415,1380
50.68953,-1.876257,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,386,360,2260,2060,4880,2758,864,611,5112,1282,1322,1232,1270,1121,190,166,1297,1177,3362,3150,2346,1877,1132,1079
50.61916,-1.947325,2015,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-1.94999999999999,7.7,390,369,2263,2076,4867,2756,853,615,5099,1282,1325,1247,1273,1136,179,158,1300,1192,3365,3166,2350,1891,1119,1063
59.186029,5.3152,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,883,1090,1012,6032,3019,1324,1141,6263,1618,462,334,457,404,1368,1153,475,410,2195,2156,1534,1015,2283,2123
59.135159,5.20974,2015,8,"Norway","HUMAN_OBSERVATION",59.15,5.15000000000001,3.79,885,878,1085,1019,6029,3022,1311,1130,6261,1619,465,343,460,410,1366,1144,477,418,2191,2161,1536,1025,2281,2114
59.037479,5.52271,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,877,869,1103,1022,6024,2999,1331,1143,6256,1599,451,322,446,386,1361,1147,464,393,2209,2171,1523,1007,2276,2116
57.51231,11.89615,2015,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,958,889,1572,1094,6145,2655,1748,1444,6377,1339,152,159,55,54,1482,1315,13,21,2678,2316,1090,707,2397,2240
57.48968,11.8949,2015,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,963,887,1577,1097,6149,2653,1753,1444,6381,1337,163,161,51,52,1486,1314,23,24,2682,2318,1080,708,2401,2238
57.38699,11.92618,2015,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,973,880,1587,1108,6160,2642,1763,1444,6391,1325,175,173,53,49,1496,1310,36,35,2693,2330,1067,711,2411,2232
63.673411,8.267681,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1447,1405,519,496,6590,3355,1646,1556,6821,2048,1033,556,1028,732,1926,1656,1045,694,1671,1643,2104,896,2841,2628
63.854061,8.623665,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1476,1429,490,470,6619,3365,1674,1582,6851,2064,1063,570,1058,748,1956,1682,1075,708,1647,1621,2134,888,2871,2654
63.870686,8.685164,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1476,1432,490,466,6619,3365,1674,1586,6851,2065,1063,571,1058,749,1956,1686,1075,709,1647,1619,2134,886,2871,2657
63.759174,8.444442,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1461,1417,504,483,6604,3359,1660,1568,6836,2056,1048,562,1043,739,1941,1669,1060,700,1659,1632,2119,892,2856,2640
63.786206,8.534112,2015,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1466,1421,502,478,6609,3360,1665,1574,6841,2058,1053,564,1048,741,1946,1674,1065,702,1659,1629,2124,889,2861,2645
57.09155,-7.361772,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1932,1245,1107,1240,1116,913,778,1258,1146,2528,2505,2317,1796,1719,1656
57.09623,-7.325907,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1593,5463,3422,482,455,5695,1930,1245,1104,1240,1114,913,777,1258,1144,2528,2504,2317,1794,1719,1657
57.06888,-7.368953,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1597,5463,3422,482,451,5695,1931,1245,1108,1240,1117,913,775,1258,1147,2528,2507,2317,1797,1719,1654
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.09098,-7.284516,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1250,932,1641,1592,5465,3419,484,455,5697,1928,1242,1102,1237,1111,911,776,1254,1142,2526,2504,2313,1791,1721,1656
57.09705,-7.33994,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1594,5463,3422,482,455,5695,1931,1245,1105,1240,1115,913,778,1258,1145,2528,2504,2317,1794,1719,1657
57.06888,-7.368953,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1597,5463,3422,482,451,5695,1931,1245,1108,1240,1117,913,775,1258,1147,2528,2507,2317,1797,1719,1654
57.09172,-7.361747,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1932,1245,1107,1240,1116,913,778,1258,1146,2528,2505,2317,1796,1719,1656
57.0984,-7.337291,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1594,5463,3422,482,455,5695,1931,1245,1105,1240,1114,913,778,1258,1145,2528,2504,2317,1794,1719,1657
57.10109,-7.294194,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1241,933,1632,1592,5476,3420,494,456,5707,1929,1233,1102,1228,1112,921,777,1245,1142,2515,2503,2304,1792,1731,1658
57.09155,-7.361772,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1932,1245,1107,1240,1116,913,778,1258,1146,2528,2505,2317,1796,1719,1656
57.01653,-7.372523,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1602,5463,3420,482,446,5695,1928,1245,1110,1240,1118,913,770,1258,1148,2528,2513,2317,1800,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.09177,-7.351257,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1931,1245,1106,1240,1115,913,777,1258,1146,2528,2505,2317,1795,1719,1656
57.0979,-7.338078,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1594,5463,3422,482,455,5695,1931,1245,1105,1240,1114,913,778,1258,1145,2528,2504,2317,1794,1719,1657
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.10109,-7.294194,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1241,933,1632,1592,5476,3420,494,456,5707,1929,1233,1102,1228,1112,921,777,1245,1142,2515,2503,2304,1792,1731,1658
57.06888,-7.368953,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1597,5463,3422,482,451,5695,1931,1245,1108,1240,1117,913,775,1258,1147,2528,2507,2317,1797,1719,1654
57.09426,-7.335594,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1594,5463,3422,482,455,5695,1931,1245,1105,1240,1114,913,777,1258,1145,2528,2504,2317,1794,1719,1657
57.09641,-7.321667,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1593,5463,3421,482,455,5695,1930,1245,1104,1240,1113,913,777,1258,1144,2528,2504,2317,1793,1719,1657
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.01572,-7.383955,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,931,1644,1603,5463,3420,482,445,5695,1928,1245,1111,1240,1119,913,770,1258,1149,2528,2513,2317,1800,1719,1648
57.06654,-7.358652,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,934,1644,1597,5463,3422,482,451,5695,1930,1245,1107,1240,1116,913,775,1258,1147,2528,2508,2317,1797,1719,1653
57.09826,-7.337022,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1594,5463,3422,482,455,5695,1931,1245,1105,1240,1114,913,778,1258,1145,2528,2504,2317,1794,1719,1657
57.09135,-7.285064,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1250,932,1641,1592,5465,3419,484,456,5697,1928,1242,1102,1237,1111,911,776,1254,1142,2526,2504,2313,1791,1721,1656
57.09211,-7.356339,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1932,1245,1106,1240,1116,913,777,1258,1146,2528,2505,2317,1795,1719,1656
57.09172,-7.361747,2015,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,935,1644,1595,5463,3423,482,454,5695,1932,1245,1107,1240,1116,913,778,1258,1146,2528,2505,2317,1796,1719,1656
