"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Crete_seaway","Crete_geodesic","Eilat_seaway","Eilat_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic"
43.441923,3.695003,2025,1,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,10.86,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.441923,3.695003,2025,1,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,10.86,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.429866,3.694929,2025,2,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.6,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.429866,3.689436,2025,2,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.45,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.424299,3.700209,2025,2,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.2,2115,2039,20229,3169,2803,548,2305,817,4520,1632,3163,985,2272,701,2272,701,3033,843
43.411581,3.695379,2025,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,7.78,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.424754,3.700484,2025,4,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.24,2115,2039,20229,3169,2803,548,2305,817,4520,1632,3163,985,2272,701,2272,701,3033,843
43.31723,3.55967,2024,1,"France","HUMAN_OBSERVATION",43.25,3.55000000000001,7.52,2128,2051,20215,3181,2789,533,2318,836,4506,1647,3149,985,2285,720,2285,720,3019,841
37.647499,-0.768513,2024,2,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2374,2328,19476,3417,2050,660,2590,1477,3768,2350,2411,1439,2558,1334,2558,1334,2280,1257
37.647499,-0.768513,2024,2,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2374,2328,19476,3417,2050,660,2590,1477,3768,2350,2411,1439,2558,1334,2558,1334,2280,1257
37.798978,-0.800796,2024,2,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2386,2330,19479,3421,2053,643,2596,1469,3771,2335,2414,1422,2563,1326,2563,1326,2283,1240
37.798978,-0.800796,2024,2,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2386,2330,19479,3421,2053,643,2596,1469,3771,2335,2414,1422,2563,1326,2563,1326,2283,1240
37.798978,-0.800796,2024,2,"Spain","HUMAN_OBSERVATION",NA,NA,NA,2386,2330,19479,3421,2053,643,2596,1469,3771,2335,2414,1422,2563,1326,2563,1326,2283,1240
54.665478,-5.672805,2024,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.52,5204,3199,20875,4280,1305,1283,5436,1706,1467,1081,637,498,5403,1724,5403,1724,709,681
38.511403,-9.17246,2024,5,"Portugal","HUMAN_OBSERVATION",38.55,-9.24999999999999,8,3344,3066,19051,4164,1061,747,3576,2033,2778,2557,1421,1373,3543,1912,3543,1912,1291,1207
54.665478,-5.672805,2024,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.52,5204,3199,20875,4280,1305,1283,5436,1706,1467,1081,637,498,5403,1724,5403,1724,709,681
49.175746,-2.100143,2024,6,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,4775,2699,20458,3815,812,653,5007,1249,1367,1257,198,199,4974,1219,4974,1219,147,146
53.35,5.15,2024,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5463,2540,21145,3590,1500,1265,5695,1062,670,577,800,721,5662,1120,5662,1120,835,820
51.22624,2.94365,2024,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.04,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
45.309657,12.315671,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,1595,1549,22091,2651,4666,1240,101,101,6383,1332,5026,1351,105,96,105,96,4896,1292
43.425009,3.699976,2024,8,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.28,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
45.31677,12.316763,2024,8,"Italy","HUMAN_OBSERVATION",NA,NA,NA,1595,1550,22091,2651,4666,1241,101,100,6383,1331,5026,1351,105,96,105,96,4896,1292
43.420072,3.60323,2024,8,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,8.67,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
47.544953,-2.893042,2024,8,"France","HUMAN_OBSERVATION",NA,NA,NA,4572,2684,20254,3809,469,468,4803,1280,1761,1437,414,327,4770,1228,4770,1228,274,153
45.413737,12.378612,2024,8,"Italy","HUMAN_OBSERVATION",45.35,12.35,7.44,1595,1550,22091,2651,4666,1243,101,97,6383,1327,5026,1351,105,100,105,100,4896,1293
51.75,3.85,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5296,2488,20978,3564,1333,1067,5528,995,869,773,632,582,5495,1028,5495,1028,668,651
44.664317,-1.179646,2024,9,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.82,4565,2460,20247,3590,220,217,4797,1159,2062,1632,715,664,4764,1071,4764,1071,575,491
51.23761,2.93167,2024,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.86,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.16381,2.74939,2024,9,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.59,5201,2515,20883,3602,1238,981,5433,1022,951,863,537,496,5400,1041,5400,1041,573,558
51.23159,2.95127,2024,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.35,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
42.836422,3.023084,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2078,20172,3208,2746,495,2347,893,4463,1703,3106,1001,2314,773,2314,773,2976,849
42.83657,3.023176,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2078,20172,3208,2746,495,2347,893,4463,1703,3106,1001,2314,773,2314,773,2976,849
42.83657,3.023176,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2078,20172,3208,2746,495,2347,893,4463,1703,3106,1001,2314,773,2314,773,2976,849
42.810192,3.020387,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2078,20172,3207,2746,495,2347,895,4463,1706,3106,1003,2314,774,2314,774,2976,852
42.809938,3.020283,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2078,20172,3207,2746,495,2347,895,4463,1706,3106,1003,2314,774,2314,774,2976,852
42.809938,3.020283,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2078,20172,3207,2746,495,2347,895,4463,1706,3106,1003,2314,774,2314,774,2976,852
42.809647,3.020975,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2077,20172,3207,2746,495,2347,895,4463,1706,3106,1003,2314,774,2314,774,2976,852
42.809511,3.020523,2024,11,"France","HUMAN_OBSERVATION",NA,NA,NA,2156,2077,20172,3207,2746,495,2347,895,4463,1706,3106,1003,2314,774,2314,774,2976,852
52.05,4.15,2024,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5328,2493,21010,3565,1365,1107,5560,1002,830,734,664,609,5527,1040,5527,1040,700,685
41.186714,-8.705741,2024,12,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3651,3012,19342,4129,767,527,3882,1862,2484,2281,1127,1080,3849,1754,3849,1754,997,916
51.7,3.85,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2485,20974,3562,1329,1063,5524,991,879,778,629,580,5491,1024,5491,1024,664,649
51.7,3.85,2023,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2485,20974,3562,1329,1063,5524,991,879,778,629,580,5491,1024,5491,1024,664,649
43.42472,3.7,2023,1,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2023,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.441568,3.695258,2023,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,10.83,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2023,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2023,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2023,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2023,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.4468,3.66253,2023,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,10.82,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
37.01138,-8.929992,2023,5,"Portugal","HUMAN_OBSERVATION",36.95,-8.94999999999999,7.06,3178,3057,18896,4140,1237,871,3409,2104,2955,2702,1598,1539,3377,1976,3377,1976,1467,1368
43.42956,4.938148,2023,5,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.91,2017,1947,20272,3077,2847,646,2208,727,4564,1607,3207,1043,2175,607,2175,607,3077,911
43.42472,3.7,2023,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
48.36427,-4.5265,2023,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4551,2830,20233,3953,575,571,4783,1410,1584,1441,238,224,4750,1365,4750,1365,97,57
43.65601,-1.43762,2023,5,"France","HUMAN_OBSERVATION",43.65,-1.54999999999999,9.08,4509,2460,20191,3590,131,123,4741,1216,2156,1755,809,772,4708,1116,4708,1116,669,593
43.42472,3.7,2023,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.65601,-1.43762,2023,5,"France","HUMAN_OBSERVATION",43.65,-1.54999999999999,9.08,4509,2460,20191,3590,131,123,4741,1216,2156,1755,809,772,4708,1116,4708,1116,669,593
44.62848,-1.24306,2023,5,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
43.425,3.69986,2023,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.27,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.425,3.69986,2023,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.27,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2023,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.65601,-1.43762,2023,5,"France","HUMAN_OBSERVATION",43.65,-1.54999999999999,9.08,4509,2460,20191,3590,131,123,4741,1216,2156,1755,809,772,4708,1116,4708,1116,669,593
43.42472,3.7,2023,6,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
44.62848,-1.24306,2023,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
44.62848,-1.24306,2023,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
44.62848,-1.24306,2023,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
54.710406,-5.812887,2023,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.14,5194,3205,20865,4288,1295,1275,5426,1712,1484,1097,626,490,5393,1729,5393,1729,699,673
44.62848,-1.24306,2023,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
43.42472,3.7,2023,6,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
51.33463,3.20622,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.27,5233,2499,20915,3583,1269,1004,5464,1006,930,837,569,526,5431,1029,5431,1029,605,588
51.33404,3.20412,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.16,5233,2499,20915,3583,1269,1004,5464,1006,930,837,569,526,5431,1029,5431,1029,605,588
51.33328,3.20224,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.08,5233,2499,20915,3583,1269,1004,5464,1006,930,837,569,526,5431,1029,5431,1029,605,588
51.33328,3.20224,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.08,5233,2499,20915,3583,1269,1004,5464,1006,930,837,569,526,5431,1029,5431,1029,605,588
51.33328,3.20224,2023,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.08,5233,2499,20915,3583,1269,1004,5464,1006,930,837,569,526,5431,1029,5431,1029,605,588
51.6,3.7,2023,7,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,5278,2492,20960,3570,1315,1051,5510,998,885,790,615,566,5477,1029,5477,1029,651,634
54.664343,-5.67026,2023,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,5204,3199,20875,4280,1305,1283,5436,1706,1467,1081,637,498,5403,1724,5403,1724,709,681
44.62848,-1.24306,2023,7,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
44.67294,-1.23891,2023,7,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,8.62,4557,2467,20239,3598,215,211,4789,1167,2057,1635,710,662,4756,1079,4756,1079,569,487
43.42472,3.7,2023,7,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
44.62848,-1.24306,2023,7,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
51.22969,2.96099,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.06,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.22977,2.96166,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.1,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.22977,2.96166,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.1,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.22974,2.96103,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.06,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.22974,2.96103,2023,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.06,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.5,4,2023,8,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,5303,2469,20985,3547,1340,1052,5535,975,888,788,640,584,5502,1007,5502,1007,675,647
54.665056,-5.672105,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.56,5204,3199,20875,4280,1305,1283,5436,1706,1467,1081,637,498,5403,1724,5403,1724,709,681
54.665056,-5.672105,2023,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.56,5204,3199,20875,4280,1305,1283,5436,1706,1467,1081,637,498,5403,1724,5403,1724,709,681
51.52,4.004,2023,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5310,2464,20992,3542,1347,1051,5542,970,890,788,646,587,5509,1002,5509,1002,682,649
43.399335,5.076908,2023,9,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,8.17,2013,1936,20292,3066,2866,661,2204,708,4583,1592,3226,1044,2171,588,2171,588,3096,915
43.399335,5.076908,2023,9,"France","HUMAN_OBSERVATION",43.45,5.15000000000001,8.17,2013,1936,20292,3066,2866,661,2204,708,4583,1592,3226,1044,2171,588,2171,588,3096,915
54.71053,-5.812919,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.15,5194,3205,20865,4288,1295,1275,5426,1712,1484,1097,626,490,5393,1729,5393,1729,699,673
54.664343,-5.67026,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,5204,3199,20875,4280,1305,1283,5436,1706,1467,1081,637,498,5403,1724,5403,1724,709,681
54.261825,-5.606476,2023,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.25,-5.54999999999999,3.9,5140,3166,20811,4252,1243,1227,5372,1674,1528,1097,574,442,5339,1688,5339,1688,647,625
51.23751,2.93159,2023,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.85,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.23735,2.93157,2023,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.86,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
51.23733,2.93157,2023,9,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.86,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
43.404642,5.11317,2023,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2013,1937,20292,3067,2866,659,2204,712,4583,1598,3226,1046,2171,592,2171,592,3096,917
51.65,4.1,2023,10,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,5310,2477,20992,3553,1347,1075,5541,984,865,765,646,595,5508,1019,5508,1019,682,663
43.4227,3.70637,2023,10,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,8.83,2115,2039,20229,3169,2803,548,2305,817,4520,1632,3163,985,2272,701,2272,701,3033,843
51.23169,2.9514,2023,10,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.35,5208,2509,20890,3595,1245,984,5439,1016,948,858,544,503,5407,1036,5407,1036,580,564
42.472514,18.710239,2023,11,"Montenegro","HUMAN_OBSERVATION",42.45,18.65,5.55,1044,968,21574,2053,4148,1767,579,531,5865,1731,4508,1951,577,556,577,556,4378,1889
43.422246,3.705652,2023,11,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,8.81,2115,2039,20229,3169,2803,548,2305,817,4520,1632,3163,985,2272,701,2272,701,3033,843
51.8,3.85,2023,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5296,2492,20978,3567,1333,1072,5528,999,869,768,632,583,5495,1032,5495,1032,668,654
54.71053,-5.812919,2023,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.15,5194,3205,20865,4288,1295,1275,5426,1712,1484,1097,626,490,5393,1729,5393,1729,699,673
44.67294,-1.23891,2022,1,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,8.62,4557,2467,20239,3598,215,211,4789,1167,2057,1635,710,662,4756,1079,4756,1079,569,487
43.430412,3.703458,2022,3,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.71,2115,2039,20229,3169,2803,548,2305,817,4520,1632,3163,985,2272,701,2272,701,3033,843
44.62848,-1.24306,2022,3,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
43.50921,4.1108,2022,3,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.69,2097,2023,20255,3153,2830,572,2288,787,4547,1604,3190,981,2255,673,2255,673,3060,844
43.42472,3.7,2022,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.49809,3.88565,2022,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2110,2034,20241,3164,2816,559,2300,801,4533,1613,3176,978,2268,687,2268,687,3046,839
43.42472,3.7,2022,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.03027,6.24127,2022,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1911,1836,20328,2966,2902,753,2102,647,4619,1620,3262,1137,2069,517,2069,517,3132,1012
43.01977,6.36228,2022,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1905,1827,20334,2957,2908,763,2096,638,4626,1619,3269,1144,2063,508,2063,508,3138,1020
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
42.142423,9.5558,2022,5,"France","HUMAN_OBSERVATION",42.15,9.65000000000001,7.82,1628,1540,20532,2670,3106,1044,1819,489,4823,1684,3466,1399,1786,337,1786,337,3336,1288
42.142423,9.5558,2022,5,"France","HUMAN_OBSERVATION",42.15,9.65000000000001,7.82,1628,1540,20532,2670,3106,1044,1819,489,4823,1684,3466,1399,1786,337,1786,337,3336,1288
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
47.5687,-2.91411,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4566,2687,20248,3812,468,470,4798,1282,1753,1436,407,324,4765,1230,4765,1230,266,150
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.4186,3.80942,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2110,2037,20241,3167,2816,553,2300,810,4533,1623,3176,981,2268,695,2268,695,3046,841
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.4186,3.80942,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2110,2037,20241,3167,2816,553,2300,810,4533,1623,3176,981,2268,695,2268,695,3046,841
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
43.6554,-1.43881,2022,5,"France","HUMAN_OBSERVATION",43.65,-1.54999999999999,8.98,4509,2460,20191,3590,131,123,4741,1216,2156,1755,809,772,4708,1116,4708,1116,669,593
43.42972,3.6725,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.06,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
48.19652,-4.51829,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,4532,2823,20214,3947,553,552,4764,1407,1600,1455,254,243,4731,1361,4731,1361,113,71
44.62848,-1.24306,2022,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
51.7,3.8,2022,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,5292,2487,20974,3564,1329,1061,5524,994,879,780,629,577,5491,1026,5491,1026,664,646
43.42472,3.7,2022,6,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,2123,2046,20227,3177,2802,540,2313,825,4519,1634,3162,980,2280,709,2280,709,3032,838
48.32236,-4.45412,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,4555,2823,20237,3947,576,565,4786,1404,1592,1441,245,228,4754,1359,4754,1359,105,57
44.62848,-1.24306,2022,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
44.67294,-1.23891,2022,6,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,8.62,4557,2467,20239,3598,215,211,4789,1167,2057,1635,710,662,4756,1079,4756,1079,569,487
44.497522,12.288433,2022,7,"Italy","HUMAN_OBSERVATION",44.45,12.35,7.2,1528,1486,22023,2596,4598,1239,155,153,6315,1427,4958,1404,0,0,0,0,4828,1334
44.497522,12.288433,2022,7,"Italy","HUMAN_OBSERVATION",44.45,12.35,7.2,1528,1486,22023,2596,4598,1239,155,153,6315,1427,4958,1404,0,0,0,0,4828,1334
44.62848,-1.24306,2022,7,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,4546,2472,20228,3602,201,198,4778,1177,2063,1649,716,670,4745,1088,4745,1088,576,494
