"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Galway_seaway","Galway_geodesic","Toralla_seaway","Toralla_geodesic"
46.82463,-2.14462,2019,11,"France","HUMAN_OBSERVATION",NA,NA,NA,991,898,812,734
46.88518,-2.15581,2019,11,"France","HUMAN_OBSERVATION",NA,NA,NA,991,892,812,738
50.13833,-5.061869,2019,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,925
46.75542,-2.03047,2019,11,"France","HUMAN_OBSERVATION",NA,NA,NA,1002,909,811,735
46.82463,-2.14462,2019,12,"France","HUMAN_OBSERVATION",NA,NA,NA,991,898,812,734
43.67563,-1.43216,2019,12,"France","HUMAN_OBSERVATION",43.75,-1.44999999999999,8.4,1285,1220,766,621
46.88518,-2.15581,2019,12,"France","HUMAN_OBSERVATION",NA,NA,NA,991,892,812,738
50.14024,-5.049448,2019,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,475,961,925
50.14447,-5.040946,2019,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,475,961,926
43.42472,3.7,2019,12,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,3401,1478,2176,1024
36.943886,-25.014773,2019,NA,"Portugal","HUMAN_OBSERVATION",36.95,-24.95,5.8,2170,2161,1546,1505
36.945797,-25.146063,2019,NA,"Portugal","HUMAN_OBSERVATION",36.95,-25.25,9.26,2183,2174,1571,1528
36.94734,-25.088821,2019,NA,"Portugal","HUMAN_OBSERVATION",36.85,-25.05,11.37,2184,2175,1559,1518
36.985383,-25.050515,2019,NA,"Portugal","HUMAN_OBSERVATION",37.05,-25.05,7.19,2165,2155,1550,1507
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,2128,2119,1566,1518
36.985383,-25.050515,2019,NA,"Portugal","HUMAN_OBSERVATION",37.05,-25.05,7.19,2165,2155,1550,1507
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,2128,2119,1566,1518
47.79632,-3.83075,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.87385,-3.9294,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
47.85708,-3.9043,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,734
47.79672,-3.8265,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.85972,-4.07127,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,821,722,781,727
47.8541,-4.05315,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,821,723,781,727
47.88217,-3.93397,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,826,725,787,735
47.84137,-3.89861,2018,1,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,3.96,826,727,787,731
47.79761,-3.83806,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.83659,-3.90146,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.83333,-3.89369,2018,1,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.6,826,727,787,731
47.87062,-3.92772,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
47.79608,-3.8511,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,830,736,784,730
47.79445,-3.84416,2018,1,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,730
52.455,4.556,2018,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1381,966,1622,1514
47.82935,-3.8882,2018,2,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,5.16,826,727,787,731
45.98431,-1.09312,2018,2,"France","HUMAN_OBSERVATION",45.95,-1.14999999999999,5.83,1114,1021,854,737
47.8701,-3.92281,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.83677,-3.90131,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.79645,-3.83105,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.83708,-3.90105,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.837,-3.90107,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.85708,-3.9043,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,734
47.83682,-3.9012,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.79636,-3.83082,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.79667,-3.83182,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.8701,-3.92281,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.85152,-3.90579,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
47.86957,-3.92085,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.83169,-3.89159,2018,2,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.82,826,727,787,731
47.83675,-3.90127,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.79654,-3.83131,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.8507,-3.90812,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
47.79623,-3.83052,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
46.00234,-1.11666,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1106,1018,856,742
47.83693,-3.90111,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
46.01458,-1.3978,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1095,1004,841,725
45.89168,-1.19612,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1124,1024,850,731
46.03953,-1.372,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1095,1003,841,728
46.11346,-1.12417,2018,2,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,7.34,1106,1012,856,743
47.79661,-3.83154,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
46.03579,-1.36814,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1095,1004,841,728
47.83688,-3.90116,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.79107,-3.80715,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,739,784,732
48.57635,-4.63567,2018,2,"France","HUMAN_OBSERVATION",48.65,-4.64999999999999,8.27,706,624,828,783
47.79654,-3.83131,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.79661,-3.83154,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
50.346498,-4.45396,2018,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.34999999999999,7.4,675,493,1004,965
47.83715,-3.90103,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.79667,-3.83182,2018,2,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
51.198647,-4.176928,2018,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.25,-4.14999999999999,6.02,618,442,1103,1063
43.19743,5.50988,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,3467,1586,2241,1174
47.83659,-3.90146,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,731,787,732
47.85082,-3.90402,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
47.9019,-3.97948,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,6.18,826,727,787,731
43.19743,5.50988,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,3467,1586,2241,1174
46.24521,-1.56017,2018,3,"France","HUMAN_OBSERVATION",46.25,-1.64999999999999,6.94,1062,972,824,723
47.38993,-2.52484,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,942,830,825,757
47.82671,-4.36129,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,788,714,765,713
47.02562,-2.30425,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,968,872,815,740
46.20528,-1.35458,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1079,989,848,739
47.90193,-3.97769,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,6.14,826,727,787,731
47.80261,-3.85337,2018,3,"France","HUMAN_OBSERVATION",47.75,-3.84999999999999,5.86,830,741,784,726
46.25198,-1.48875,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1073,979,840,734
47.71571,-3.95545,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,822,740,779,718
47.71571,-3.95545,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,822,740,779,718
47.21694,-2.16549,2018,3,"France","HUMAN_OBSERVATION",47.25,-2.24999999999999,7.37,968,854,835,760
47.79608,-3.8511,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,830,736,784,730
47.89645,-3.96527,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,722,787,735
46.96016,-2.26318,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,980,880,814,737
48.46734,-4.76221,2018,3,"France","HUMAN_OBSERVATION",48.45,-4.84999999999999,6.76,713,635,801,757
47.71717,-3.95862,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,822,740,779,718
47.79445,-3.84416,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,730
47.86101,-3.98411,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,725,787,731
46.18761,-1.31519,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1087,992,844,741
48.57524,-4.62555,2018,3,"France","HUMAN_OBSERVATION",48.65,-4.64999999999999,8.51,706,624,828,783
46.96511,-2.24063,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,980,881,814,739
47.00386,-2.22032,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,976,878,821,743
46.25562,-1.49375,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1073,978,840,734
47.8701,-3.92281,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
46.14769,-1.32716,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1087,995,844,737
47.85475,-3.91307,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,728,787,733
47.87385,-3.9294,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
47.85372,-3.99456,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,725,787,730
47.79811,-3.85071,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,830,736,784,730
46.98584,-2.29427,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,980,876,814,737
48.38271,-4.76214,2018,3,"France","HUMAN_OBSERVATION",48.35,-4.84999999999999,7.45,721,645,791,747
47.87062,-3.92772,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
47.71717,-3.95862,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,822,740,779,718
50.094937,-5.537771,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,570,456,935,909
47.8848,-3.98797,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,723,787,733
47.88217,-3.93397,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,725,787,735
46.9005,-2.15023,2018,3,"France","HUMAN_OBSERVATION",46.85,-2.14999999999999,5.62,991,895,812,735
47.87062,-3.92772,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
50.16082,-5.059,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,472,961,927
46.15175,-1.27307,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1092,997,852,741
47.85395,-3.9772,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,730
50.110441,-5.539754,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,6.77,570,459,935,904
47.88098,-4.36062,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,788,708,765,718
47.8899,-3.97611,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,723,787,734
47.85152,-3.90579,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
47.83419,-3.89954,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.16,826,727,787,731
47.85708,-3.9043,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,734
50.120446,-5.528809,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.99,570,459,935,904
46.16322,-1.25873,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1092,997,852,743
47.8507,-3.90812,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
47.88696,-3.94509,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,735
47.02626,-2.25036,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,976,875,821,743
47.79761,-3.83806,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
46.15446,-1.3493,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1087,994,844,736
50.12019,-5.529839,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.95,570,459,935,904
47.86957,-3.92085,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
48.5684,-4.68492,2018,3,"France","HUMAN_OBSERVATION",48.55,-4.74999999999999,5.21,709,630,814,770
47.83169,-3.89159,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.82,826,727,787,731
47.81587,-3.87251,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,6.93,826,727,787,731
47.84137,-3.89861,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,3.96,826,727,787,731
46.23473,-1.47513,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1073,981,840,733
47.82935,-3.8882,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,5.16,826,727,787,731
47.86852,-3.98551,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,731
46.1459,-1.28639,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1092,997,852,740
47.8941,-3.98383,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,722,787,734
47.88497,-3.94313,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,735
47.86868,-3.91811,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.36607,-2.53445,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,942,831,825,755
47.34196,-2.50705,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,942,835,825,754
47.85475,-3.91307,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,728,787,733
47.87117,-4.1098,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,815,719,776,727
50.114244,-5.530101,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.29,570,459,935,904
46.15999,-1.36033,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1087,993,844,736
46.16099,-1.25633,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1092,997,852,743
47.79689,-4.36965,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,797,716,757,709
47.0103,-2.22059,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,976,877,821,743
47.83333,-3.89369,2018,3,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.6,826,727,787,731
46.89448,-2.15027,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,991,891,812,739
46.93707,-2.18181,2018,3,"France","HUMAN_OBSERVATION",46.95,-2.24999999999999,5.38,980,882,814,737
47.85624,-3.97734,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,731
46.99024,-2.21902,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,980,879,814,742
46.17219,-1.38213,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1087,991,844,735
47.89041,-3.97683,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,826,722,787,734
48.43069,-4.78417,2018,3,"France","HUMAN_OBSERVATION",48.45,-4.84999999999999,5.32,713,635,801,757
43.19752,5.50118,2018,3,"France","HUMAN_OBSERVATION",NA,NA,NA,3467,1585,2241,1173
47.86868,-3.91811,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
43.16488,5.60608,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3473,1594,2247,1182
47.84137,-3.89861,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,3.96,826,727,787,731
50.10918,1.45313,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1082,849,1322,1178
47.87062,-3.92772,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
50.807,1.59975,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1112,824,1353,1240
38.688291,-9.36059,2018,4,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1648,1619,423,396
47.85152,-3.90579,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
38.688291,-9.36059,2018,4,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1648,1619,423,396
38.688291,-9.36059,2018,4,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1648,1619,423,396
43.328538,5.22945,2018,4,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,8.9,3456,1568,2231,1153
47.82935,-3.8882,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,5.16,826,727,787,731
43.17648,5.37087,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3455,1580,2229,1163
47.823,-3.88116,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,5.96,826,727,787,731
50.46448,1.57246,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1098,838,1339,1211
48.34898,-4.702,2018,4,"France","HUMAN_OBSERVATION",48.35,-4.64999999999999,3.85,731,653,799,753
50.14829,-5.054852,2018,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,625,474,961,926
47.87062,-3.92772,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
47.8848,-3.98797,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,723,787,733
47.8701,-3.92281,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.85395,-3.9772,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,730
48.63606,-2.08251,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
48.63675,-2.12101,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,869,741,1031,882
47.84558,-4.03863,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,821,724,781,727
47.86955,-3.92507,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.88696,-3.94509,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,735
48.63606,-2.08251,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
56.0327,-5.599568,2018,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,491,409,1598,1554
48.6361,-2.08235,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
43.27991,5.2867,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3456,1567,2231,1156
50.87067,1.59194,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1112,821,1353,1245
50.07091,1.38655,2018,4,"France","HUMAN_OBSERVATION",50.15,1.35000000000001,9.18,1075,840,1315,1175
47.82935,-3.8882,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,5.16,826,727,787,731
47.83787,-4.34801,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,788,713,765,714
48.63606,-2.08251,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
48.39767,-4.42626,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,746,657,806,766
47.82547,-3.88465,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,5.59,826,727,787,731
47.85036,-4.02597,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,821,724,781,728
47.83169,-3.89159,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.82,826,727,787,731
47.88696,-3.94509,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,735
47.85624,-3.97734,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,731
47.87117,-4.1098,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,815,719,776,727
47.80444,-3.74082,2018,4,"France","HUMAN_OBSERVATION",47.75,-3.74999999999999,6.1,837,745,789,730
47.89645,-3.96527,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,722,787,735
47.79811,-3.85071,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,830,736,784,730
47.88217,-3.93397,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,725,787,735
47.79397,-3.85322,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,830,736,784,730
47.78814,-4.27046,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,802,721,763,712
47.83419,-3.89954,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.16,826,727,787,731
47.85082,-3.90402,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
50.63575,1.57628,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1105,830,1346,1225
50.40775,1.55851,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1098,840,1339,1206
48.6361,-2.08235,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
47.86197,-4.09555,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,821,720,781,726
47.8627,-4.13017,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,815,719,776,725
47.86416,-4.11266,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,815,720,776,726
47.84137,-3.89861,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,3.96,826,727,787,731
50.1834,1.49178,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1082,847,1322,1185
50.7334,1.59358,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1109,827,1350,1234
50.8228,1.59083,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1112,823,1353,1241
43.17648,5.37087,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3455,1580,2229,1163
48.57123,-2.01201,2018,4,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,9.2,876,744,1039,886
47.85475,-3.91307,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,728,787,733
43.17648,5.37087,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3455,1580,2229,1163
49.33756,-0.46145,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,963,780,1187,1020
43.2855,5.30574,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3462,1568,2237,1158
47.83379,-3.89564,2018,4,"France","HUMAN_OBSERVATION",47.85,-3.94999999999999,4.44,826,727,787,731
49.93803,1.10937,2018,4,"France","HUMAN_OBSERVATION",49.95,1.05000000000001,4.46,1047,832,1286,1145
43.1738,5.39871,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3455,1582,2229,1165
48.62919,-2.15165,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,869,741,1031,880
56.03285,-5.59939,2018,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.68,491,409,1598,1554
47.79761,-3.83806,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,731
47.85708,-3.9043,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,734
47.8507,-3.90812,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,729,787,733
48.61852,-2.15086,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,869,741,1031,879
43.20838,5.44786,2018,4,"France","HUMAN_OBSERVATION",43.15,5.45000000000001,6.5,3461,1587,2235,1169
47.86852,-3.98551,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,731
43.40714,6.77323,2018,4,"France","HUMAN_OBSERVATION",43.35,6.75000000000001,6.63,3558,1639,2332,1275
47.79125,-3.76625,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,837,740,789,733
50.34335,1.54949,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1095,843,1336,1201
47.79107,-3.80715,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,830,739,784,732
47.86405,-4.11771,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,815,719,776,726
43.02795,6.09832,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3490,1631,2264,1222
47.79445,-3.84416,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,830,737,784,730
49.51196,-1.86208,2018,4,"France","HUMAN_OBSERVATION",49.45,-1.84999999999999,6.95,859,693,1060,966
47.88497,-3.94313,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,724,787,735
47.85133,-4.0114,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,821,725,781,729
48.63616,-2.08217,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
48.63602,-2.0827,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
43.33861,5.2593,2018,4,"France","HUMAN_OBSERVATION",43.25,5.25000000000001,9.89,3456,1568,2231,1153
47.79608,-3.8511,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,830,736,784,730
50.66748,1.56975,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,1105,828,1346,1227
48.63599,-2.08291,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,876,743,1039,883
49.33572,-0.44557,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,963,781,1187,1020
47.86957,-3.92085,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
43.19743,5.50988,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3467,1586,2241,1174
50.88779,1.65945,2018,4,"France","HUMAN_OBSERVATION",50.95,1.65000000000001,6.96,1123,821,1364,1254
47.87385,-3.9294,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,726,787,734
47.8701,-3.92281,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,826,727,787,734
47.79689,-4.36965,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,797,716,757,709
48.6322,-2.14052,2018,4,"France","HUMAN_OBSERVATION",NA,NA,NA,869,741,1031,880
