"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Roscoff_seaway","Roscoff_geodesic","Toralla_seaway","Toralla_geodesic"
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.05,4.15,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,104,884,877,660,626,700,685,1580,1463
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.65,4.6,2024,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,3.38,174,174,812,805,588,555,751,743,1630,1529
53,4.75,2024,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,8.71,216,215,767,763,543,513,786,774,1665,1565
52.4,4.55,2024,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,834,825,610,574,743,732,1622,1514
52.45,4.55,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.35,4.5,2024,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,846,838,623,587,732,720,1612,1501
52.15,4.3,2024,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,871,864,647,613,711,697,1590,1476
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.35,4.5,2024,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,846,838,623,587,732,720,1612,1501
52.7,4.6,2024,1,"Netherlands","HUMAN_OBSERVATION",52.75,4.55000000000001,6.51,183,183,801,795,577,545,757,749,1636,1537
53.891841,8.683984,2024,1,"Germany","HUMAN_OBSERVATION",53.95,8.65000000000001,6.85,505,471,614,569,391,330,1078,1052,1958,1830
51.6,4,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,65,943,926,720,675,682,653,1562,1422
52.2,4.35,2024,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
53.5,6.25,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,685,670,461,419,900,890,1780,1677
53.5,6.25,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,685,670,461,419,900,890,1780,1677
53.5,6.15,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,688,672,464,421,894,885,1773,1672
51.5,4.05,2024,1,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,80,66,943,930,720,679,682,654,1562,1421
50.882356,-1.367114,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,320,1287,1193,1067,956,302,305,1173,1116
50.882368,-1.367095,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,320,1287,1193,1067,956,302,305,1173,1116
52.35,4.5,2024,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,846,838,623,587,732,720,1612,1501
51.8,4,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,80,77,918,906,694,656,682,663,1561,1437
50.916931,0.905653,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.85,0.95000000000001,8.08,173,164,1111,1103,891,858,432,426,1311,1212
52.35,4.5,2024,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,846,838,623,587,732,720,1612,1501
52.25,4.45,2024,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,858,851,635,600,721,708,1601,1489
52.2,4.4,2024,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,858,851,635,600,721,708,1601,1489
52.15,4.35,2024,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.3,4.6,2024,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,11.62,145,143,846,838,623,587,732,720,1612,1501
52.6,4.6,2024,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,812,805,588,555,751,743,1630,1529
52.45,4.55,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.45,4.55,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.3,4.45,2024,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,846,838,623,587,732,720,1612,1501
51.95,4.1,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
52.05,4.2,2024,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
51.4,3.6,2024,1,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,962,955,738,705,636,617,1516,1388
53.4,5.6,2024,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,283,283,710,699,486,448,857,848,1736,1638
50.807987,-1.316445,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,319,1287,1198,1067,960,302,301,1173,1111
55.100676,-7.131327,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1322,802,1431,1181,1324,1027,841,743,1586,1436
51.859621,1.28631,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.85,1.35000000000001,4.51,144,137,1001,995,783,752,557,515,1437,1315
51.126004,-4.244881,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,-4.24999999999999,8.47,809,518,1745,1308,1525,1086,328,260,1084,1040
51.673219,-4.315223,2024,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,857,519,1793,1261,1573,1045,376,330,1133,1103
54.870502,8.288501,2024,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,521,511,478,287,231,1096,1085,1976,1878
53.679729,6.963725,2024,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,366,652,632,429,382,955,941,1834,1725
53.679958,6.968597,2024,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,367,652,632,429,382,955,941,1834,1726
54.458397,8.96161,2024,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,544,522,564,509,341,272,1118,1098,1997,1881
54.631281,-5.863504,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1136,1381,968,699,671,1445,1396
52.460058,4.548918,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,157,834,824,610,573,743,732,1622,1514
48.397087,-4.430654,2024,2,"France","HUMAN_OBSERVATION",NA,NA,NA,708,636,1644,1547,1424,1310,105,49,806,765
50.801995,-0.541878,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.54999999999999,5.82,290,268,1226,1171,1006,930,334,334,1205,1137
51.216332,-3.469625,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,877,462,1813,1258,1593,1033,396,280,1152,1078
55.950531,10.578328,2024,2,"Denmark","HUMAN_OBSERVATION",55.95,10.65,4.47,1061,712,329,327,316,145,1620,1276,2499,2070
54.635358,-5.860338,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1136,1381,967,699,671,1445,1396
56.743306,8.854008,2024,2,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,734,707,273,272,25,21,1295,1240,2175,2046
50.717127,-1.865293,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.55,386,359,1322,1234,1102,998,262,264,1132,1076
50.717125,-1.865699,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.55,386,359,1322,1234,1102,998,262,264,1132,1076
51.226663,1.40473,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,122,123,1053,1051,833,805,489,476,1369,1265
56.743472,8.854342,2024,2,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,734,707,273,272,25,21,1295,1240,2175,2046
51.480477,-3.665716,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,871,474,1806,1245,1586,1024,390,308,1145,1099
48.653148,-2.030592,2024,2,"France","HUMAN_OBSERVATION",NA,NA,NA,538,477,1473,1425,1254,1181,158,143,1039,887
46.012561,-1.173661,2024,2,"France","HUMAN_OBSERVATION",NA,NA,NA,1071,673,2007,1651,1787,1401,468,367,856,739
43.657088,-8.053662,2024,2,"Spain","HUMAN_OBSERVATION",43.65,-8.14999999999999,7.8,1278,1205,2214,2146,1994,1906,675,649,223,166
54.645894,-5.829205,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,705,1489,1134,1381,965,699,672,1445,1398
54.638226,-5.854508,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1135,1381,967,699,671,1445,1396
54.63758,-5.85525,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1180,706,1489,1135,1381,967,699,671,1445,1396
54.876981,8.460953,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,534,529,512,473,289,228,1107,1095,1987,1887
51.155646,2.729806,2024,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.61,43,41,1018,1014,795,765,562,546,1442,1319
46.984733,-2.294742,2024,2,"France","HUMAN_OBSERVATION",NA,NA,NA,945,627,1880,1594,1660,1348,341,230,814,737
52.45,4.5,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,154,834,826,610,576,743,729,1622,1511
52.55,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.15,4.35,2024,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.4,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,834,825,610,574,743,732,1622,1514
51.35,6.1,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.6,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,812,805,588,555,751,743,1630,1529
52.05,4.25,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,6.85,106,104,884,877,660,626,700,685,1580,1463
51.8,3.95,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.6,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,812,805,588,555,751,743,1630,1529
52.35,4.85,2024,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,23.22,158,156,834,825,610,574,743,732,1622,1514
51.5,4.15,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,91,72,956,932,733,681,693,657,1573,1422
53.45,6.1,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,688,679,464,428,894,879,1773,1666
53.45,6.15,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,688,678,464,426,894,882,1773,1668
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
51.5,4,2024,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,941,933,718,682,675,647,1555,1416
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.3,4.45,2024,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,846,838,623,587,732,720,1612,1501
52.4,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,834,825,610,574,743,732,1622,1514
51.95,4.1,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.55,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
51.5,3.95,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,58,952,938,729,687,686,645,1566,1412
52.15,4.35,2024,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
51.35,3.4,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,967,962,744,711,622,605,1502,1377
49.909517,0.937395,2024,2,"France","HUMAN_OBSERVATION",NA,NA,NA,241,224,1196,1194,975,946,399,380,1279,1136
52.05,4.2,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
49.909415,0.937099,2024,2,"France","HUMAN_OBSERVATION",NA,NA,NA,241,224,1196,1194,975,946,399,380,1279,1136
52.15,4.35,2024,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,871,864,647,613,711,697,1590,1476
52.4,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,834,825,610,574,743,732,1622,1514
52.4,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,834,825,610,574,743,732,1622,1514
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
53.2,5.5,2024,2,"Netherlands","HUMAN_OBSERVATION",53.25,5.45000000000001,6.49,266,263,726,718,502,467,839,830,1719,1619
51.75,3.85,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,66,923,916,699,666,668,651,1548,1425
52.35,4.5,2024,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,846,838,623,587,732,720,1612,1501
51.6,3.65,2024,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,938,932,715,682,651,634,1530,1408
51.6,3.65,2024,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,938,932,715,682,651,634,1530,1408
52.25,4.45,2024,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,858,851,635,600,721,708,1601,1489
50.803263,1.6031,2024,2,"France","HUMAN_OBSERVATION",50.85,1.55000000000001,6.4,131,125,1086,1081,865,834,474,463,1353,1241
52.3,4.45,2024,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,846,838,623,587,732,720,1612,1501
52.95,4.7,2024,2,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,3.35,206,206,778,773,554,523,778,767,1657,1557
51.532583,0.721396,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,9.4,171,167,1063,1055,845,813,553,454,1433,1254
51.4,3.5,2024,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,6.56,25,24,964,958,741,708,629,611,1509,1382
52.7,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.75,4.55000000000001,6.51,183,183,801,795,577,545,757,749,1636,1537
52.2,4.35,2024,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,858,851,635,600,721,708,1601,1489
51.8,3.85,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,70,923,911,699,661,668,654,1548,1429
51.8,3.85,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,70,923,911,699,661,668,654,1548,1429
51.95,4.1,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
51.55,3.85,2024,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.92,73,60,941,933,718,682,675,647,1555,1416
52.45,4.55,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,834,825,610,574,743,732,1622,1514
51.7,3.75,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,936,924,712,674,657,643,1537,1417
52.4,4.5,2024,2,"Netherlands","HUMAN_OBSERVATION",52.45,4.45000000000001,6.52,153,152,835,828,611,577,736,726,1615,1509
52.1,4.25,2024,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,871,864,647,613,711,697,1590,1476
51.95,4.1,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,886,880,663,630,693,679,1573,1458
51.5,4.1,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,91,68,956,933,733,682,693,654,1573,1420
51.8,3.95,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,920,908,696,657,675,660,1555,1434
52.55,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
51.55,3.7,2024,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.66,49,48,938,932,715,682,651,634,1530,1408
49.175106,-2.101779,2024,2,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,483,446,1419,1379,1199,1137,147,146,1027,930
51.7,3.8,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,63,60,933,923,709,672,664,646,1544,1419
54.695136,8.327349,2024,2,"Germany","HUMAN_OBSERVATION",54.75,8.35000000000001,6.28,522,514,523,489,299,244,1095,1081,1975,1872
53.5,6.15,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,688,672,464,421,894,885,1773,1672
51.5,3.95,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,85,58,952,938,729,687,686,645,1566,1412
52.05,4.25,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,6.85,106,104,884,877,660,626,700,685,1580,1463
50.671505,-1.941594,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.89,386,359,1322,1234,1102,998,262,264,1132,1076
50.671509,-1.941564,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,6.89,386,359,1322,1234,1102,998,262,264,1132,1076
53.45,5.75,2024,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.13,304,302,687,679,463,428,878,866,1757,1656
52.55,4.6,2024,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,823,815,599,564,747,737,1626,1521
52.05,4.2,2024,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,884,877,660,626,700,685,1580,1463
52.976109,0.618386,2024,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.65000000000001,8.49,269,255,923,918,716,687,745,581,1625,1394
51.5,4.05,2024,2,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,80,66,943,930,720,679,682,654,1562,1421
51.65,3.75,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,53,936,929,712,679,657,640,1537,1413
51.077581,2.506106,2024,2,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,8.63,50,47,1021,1018,798,768,555,540,1435,1314
53.45,5.8,2024,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,11.61,304,302,687,679,463,428,878,866,1757,1656
54.877499,8.46542,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,534,530,512,473,289,228,1107,1095,1987,1887
54.870991,8.287977,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,521,511,478,287,231,1096,1085,1976,1878
53.461391,5.780306,2024,2,"Netherlands","HUMAN_OBSERVATION",53.55,5.75000000000001,10.07,304,302,687,679,463,428,878,866,1757,1656
53.46764,5.913262,2024,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,307,301,693,683,469,431,881,870,1760,1658
53.70578,7.139566,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,377,639,625,416,376,972,952,1852,1736
52.928776,4.746094,2024,2,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,6.87,206,206,778,773,554,523,778,767,1657,1557
54.880699,8.289056,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,522,511,477,287,230,1096,1086,1976,1879
54.877239,8.28832,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,522,511,477,287,230,1096,1086,1976,1878
54.879951,8.289185,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,522,511,477,287,230,1096,1086,1976,1879
54.877563,8.288841,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,523,522,511,477,287,230,1096,1086,1976,1878
53.568592,6.700506,2024,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,364,345,665,651,442,400,938,920,1817,1704
54.628273,8.385405,2024,2,"Germany","HUMAN_OBSERVATION",54.65,8.45000000000001,4.81,520,511,535,498,311,254,1093,1081,1973,1870
58.24717,11.51115,2024,2,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,936,78,74,216,210,1520,1470,2399,2277
50.606447,-3.428656,2024,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,1443,1307,1223,1078,217,214,1068,1017
50.719496,-1.84543,2024,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.74,386,359,1322,1234,1102,998,262,264,1132,1076
51.410403,0.907825,2024,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,157,156,1054,1053,836,809,539,460,1419,1258
50.809397,-0.515605,2024,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.54999999999999,7.04,290,268,1226,1171,1006,930,334,334,1205,1137
48.637425,-2.105856,2024,3,"France","HUMAN_OBSERVATION",NA,NA,NA,539,483,1475,1429,1255,1186,151,137,1031,882
47.280494,-2.403909,2024,3,"France","HUMAN_OBSERVATION",NA,NA,NA,918,606,1854,1570,1634,1324,315,198,824,754
47.286266,-2.390126,2024,3,"France","HUMAN_OBSERVATION",NA,NA,NA,926,605,1861,1569,1642,1323,322,198,830,756
47.286271,-2.390103,2024,3,"France","HUMAN_OBSERVATION",NA,NA,NA,926,605,1861,1569,1642,1323,322,198,830,756
47.286286,-2.390117,2024,3,"France","HUMAN_OBSERVATION",NA,NA,NA,926,605,1861,1569,1642,1323,322,198,830,756
48.592527,-2.182969,2024,3,"France","HUMAN_OBSERVATION",48.65,-2.14999999999999,6.84,539,484,1475,1430,1255,1186,151,134,1031,882
54.713422,-5.805788,2024,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.61,1180,706,1489,1134,1381,966,699,673,1445,1398
