"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","Toralla_seaway","Toralla_geodesic"
55.460163,11.192457,2024,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,1638,1174,6500,1227,6500,1227,1674,1277,2553,2063
59.05966,5.71851,2023,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1370,1155,6232,1687,6232,1687,1406,1312,2285,2124
60.423669,4.914171,2023,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
53.98107,-6.145058,2022,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,547,424,5303,1706,5303,1706,619,605,1356,1321
60.423669,4.914171,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
58.99358,9.808552,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1465,1311,6327,1627,6327,1627,1501,1453,2380,2265
58.74279,9.267662,2022,8,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4.82,1430,1274,6292,1604,6292,1604,1465,1416,2345,2228
59.05966,5.71851,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1370,1155,6232,1687,6232,1687,1406,1312,2285,2124
58.22833,6.50283,2022,9,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1299,1114,6161,1588,6161,1588,1335,1263,2214,2076
58.968962,5.878673,2022,9,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1386,1154,6248,1671,6248,1671,1422,1310,2301,2122
55.91576,-2.157895,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1064,632,5926,1636,5926,1636,1099,810,1979,1595
55.91576,-2.157895,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1064,632,5926,1636,5926,1636,1099,810,1979,1595
50.791236,0.324752,2021,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,350,321,5212,1144,5212,1144,386,386,1265,1179
50.09648,-5.120186,2021,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.04999999999999,7.21,76,73,4898,1452,4898,1452,166,168,951,916
50.54659,-2.451991,2021,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,6.94,137,116,5037,1308,5037,1308,226,228,1090,1041
58.81487,-3.081793,2021,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1206,943,5973,1912,5973,1912,1279,1125,2025,1887
58.81487,-3.081793,2021,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1206,943,5973,1912,5973,1912,1279,1125,2025,1887
56.12642,-4.889776,2021,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.25,-4.94999999999999,14.25,Inf,657,Inf,1790,Inf,1790,Inf,841,Inf,1583
52.94035,1.276604,2021,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1245,5528,1245,701,597,1581,1408
50.2607,-3.858967,2021,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,25,24,4959,1380,4959,1380,168,172,1012,970
52.94824,1.220272,2021,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,596,1581,1406
52.94035,1.277675,2021,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
52.94035,1.277675,2021,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
55.8377,-2.050429,2021,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1051,625,5913,1625,5913,1625,1087,803,1966,1590
58.968962,5.878673,2021,9,"Norway","HUMAN_OBSERVATION",58.95,5.95000000000001,4.61,1386,1154,6248,1671,6248,1671,1422,1310,2301,2122
58.22833,6.50283,2021,9,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1299,1114,6161,1588,6161,1588,1335,1263,2214,2076
60.423669,4.914171,2021,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
58.273133,8.537156,2021,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1203,6218,1560,6218,1560,1392,1344,2271,2156
52.94792,1.207159,2021,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94838,1.206679,2021,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94828,1.207528,2021,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
57.24958,-5.471516,2021,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.25,-5.64999999999999,10.75,921,772,5687,1895,5687,1895,994,956,1739,1685
50.58595,-2.418208,2020,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,6.27,151,130,5046,1295,5046,1295,232,235,1099,1048
60.423669,4.914171,2020,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
58.22833,6.50283,2020,6,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1299,1114,6161,1588,6161,1588,1335,1263,2214,2076
50.59109,-2.087655,2020,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,172,149,5061,1281,5061,1281,244,249,1114,1061
50.58593,-2.076993,2020,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,172,150,5061,1280,5061,1280,244,249,1114,1061
50.7305,-0.773667,2020,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,272,243,5142,1206,5142,1206,324,321,1195,1126
50.72867,-0.774724,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,272,243,5142,1206,5142,1206,324,321,1195,1126
52.93159,1.315238,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,659,474,5521,1242,5521,1242,694,598,1574,1409
52.9467,1.217671,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94421,1.256914,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,471,5528,1246,5528,1246,701,597,1581,1407
52.94687,1.215718,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.9352,1.298336,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,473,5528,1243,5528,1243,701,598,1581,1408
59.0267,10.5268,2020,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1499,1345,6362,1627,6362,1627,1535,1485,2415,2297
58.99358,9.808552,2020,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1465,1311,6327,1627,6327,1627,1501,1453,2380,2265
59.02325,9.753881,2020,9,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,1462,1306,6324,1623,6324,1623,1497,1448,2377,2260
52.94897,1.207207,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1249,5528,1249,701,595,1581,1406
52.94897,1.207207,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1249,5528,1249,701,595,1581,1406
52.94661,1.208476,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94697,1.224652,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,596,1581,1406
52.94044,1.277846,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
52.94697,1.224652,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,596,1581,1406
52.94727,1.221227,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
52.94949,1.208898,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94754,1.223027,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,596,1581,1406
52.94727,1.221227,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,595,1581,1406
52.94754,1.223027,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,470,5528,1248,5528,1248,701,596,1581,1406
52.94949,1.208898,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94044,1.277846,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
59.043072,10.296316,2019,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1488,1336,6351,1630,6351,1630,1524,1477,2404,2289
60.423669,4.914171,2019,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1507,1256,6369,1845,6369,1845,1543,1421,2422,2228
58.22833,6.50283,2019,6,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,1299,1114,6161,1588,6161,1588,1335,1263,2214,2076
52.93913,1.276541,2019,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
37.880817,-8.802683,2019,7,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1505,1436,3462,1912,3462,1912,1375,1266,519,483
52.94758,1.215711,2019,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.93968,1.276515,2019,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
52.94846,1.207995,2019,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.94721,1.216293,2019,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
52.939,1.277275,2019,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
37.626967,-8.8147,2019,8,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1524,1463,3440,1927,3440,1927,1394,1293,538,511
52.94918,1.206723,2019,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1249,5528,1249,701,595,1581,1406
52.94125,1.272249,2019,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1245,5528,1245,701,597,1581,1408
52.94918,1.206723,2019,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1249,5528,1249,701,595,1581,1406
52.94125,1.272249,2019,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1245,5528,1245,701,597,1581,1408
59.02325,9.753881,2019,9,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,1462,1306,6324,1623,6324,1623,1497,1448,2377,2260
37.543367,-8.793533,2019,9,"Portugal","HUMAN_OBSERVATION",37.55,-8.84999999999999,5.04,1534,1472,3429,1934,3429,1934,1404,1302,548,519
37.53605,-8.798467,2019,9,"Portugal","HUMAN_OBSERVATION",37.55,-8.84999999999999,4.81,1534,1472,3429,1934,3429,1934,1404,1302,548,519
37.479467,-8.802967,2019,9,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1544,1479,3418,1934,3418,1934,1414,1308,558,527
37.490017,-8.799817,2019,9,"Portugal","HUMAN_OBSERVATION",37.45,-8.84999999999999,6.29,1544,1483,3418,1940,3418,1940,1414,1313,558,531
37.680383,-8.80285,2019,9,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1524,1457,3440,1923,3440,1923,1394,1287,538,505
37.694933,-8.801083,2019,9,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1524,1456,3440,1922,3440,1922,1394,1285,538,503
37.902317,-8.805317,2019,9,"Portugal","HUMAN_OBSERVATION",37.85,-8.84999999999999,7.02,1505,1440,3462,1918,3462,1918,1375,1270,519,486
37.899883,-8.805067,2019,9,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,1505,1434,3462,1911,3462,1911,1375,1264,519,481
52.94034,1.275798,2019,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1245,5528,1245,701,597,1581,1408
52.94747,1.213134,2019,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
59.0267,10.5268,2019,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1499,1345,6362,1627,6362,1627,1535,1485,2415,2297
52.94867,1.211444,2019,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,2221,2209,4864,3244,4864,3244,2149,2130,1566,1518
37.7129,-25.373,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,7.29,2208,2196,4846,3228,4846,3228,2134,2117,1548,1502
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,2201,2190,4837,3220,4837,3220,2128,2111,1540,1494
37.7069,-25.5019,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.62,2221,2209,4864,3244,4864,3244,2149,2130,1566,1518
37.7044,-25.4445,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.08,2217,2203,4855,3236,4855,3236,2143,2124,1557,1510
37.8371,-25.4485,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2197,2187,4863,3227,4863,3227,2125,2110,1548,1501
37.8334,-25.4336,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2197,2187,4863,3226,4863,3226,2125,2109,1548,1500
37.7268,-25.3104,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,9.23,2208,2196,4846,3228,4846,3228,2134,2117,1548,1502
37.8456,-25.3999,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.43,2197,2186,4863,3226,4863,3226,2125,2109,1548,1501
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,2217,2203,4855,3236,4855,3236,2143,2124,1557,1510
37.8456,-25.3999,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.43,2197,2186,4863,3226,4863,3226,2125,2109,1548,1501
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2197,2190,4863,3230,4863,3230,2125,2113,1548,1505
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,2221,2209,4864,3244,4864,3244,2149,2130,1566,1518
37.7001,-25.4436,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,5.61,2217,2203,4855,3236,4855,3236,2143,2124,1557,1510
37.8428,-25.4981,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2197,2190,4863,3230,4863,3230,2125,2113,1548,1505
37.8456,-25.3999,2019,NA,"Portugal","HUMAN_OBSERVATION",37.85,-25.45,4.43,2197,2186,4863,3226,4863,3226,2125,2109,1548,1501
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,2201,2190,4837,3220,4837,3220,2128,2111,1540,1494
37.7044,-25.4445,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.08,2217,2203,4855,3236,4855,3236,2143,2124,1557,1510
37.7086,-25.47,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.45,6.76,2217,2203,4855,3236,4855,3236,2143,2124,1557,1510
37.7195,-25.5375,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,7.81,2221,2209,4864,3244,4864,3244,2149,2130,1566,1518
37.7058,-25.5144,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,6.96,2221,2209,4864,3244,4864,3244,2149,2130,1566,1518
37.7058,-25.5144,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.55,6.96,2221,2209,4864,3244,4864,3244,2149,2130,1566,1518
37.7268,-25.3104,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.35,9.23,2208,2196,4846,3228,4846,3228,2134,2117,1548,1502
37.8334,-25.4336,2019,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2197,2187,4863,3226,4863,3226,2125,2109,1548,1500
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,2201,2190,4837,3220,4837,3220,2128,2111,1540,1494
37.7332,-25.2953,2019,NA,"Portugal","HUMAN_OBSERVATION",37.65,-25.25,10.08,2201,2190,4837,3220,4837,3220,2128,2111,1540,1494
50.10338,-5.547066,2018,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
50.10338,-5.547066,2018,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
50.10338,-5.547066,2018,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
50.103632,-5.547644,2018,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.97,119,106,4882,1486,4882,1486,187,188,935,904
50.10338,-5.547066,2018,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
50.10338,-5.547066,2018,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
50.10338,-5.547066,2018,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
50.10338,-5.547066,2018,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,5.95,119,106,4882,1486,4882,1486,187,188,935,904
49.42028,-2.55511,2018,6,"Guernsey","HUMAN_OBSERVATION",49.35,-2.54999999999999,7.83,162,162,4952,1256,4952,1256,125,125,1005,927
58.273133,8.537156,2018,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1203,6218,1560,6218,1560,1392,1344,2271,2156
58.25454,8.522821,2018,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1356,1201,6218,1558,6218,1558,1392,1342,2271,2154
48.95749,-2.073062,2018,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,220,217,4974,1209,4974,1209,147,142,1027,912
52.94735,1.208099,2018,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
49.2739,-1.912654,2018,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,200,202,4993,1210,4993,1210,165,163,1045,947
52.9403,1.278297,2018,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1244,5528,1244,701,597,1581,1408
50.70642,-2.799371,2018,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-2.74999999999999,7.18,126,105,5036,1326,5036,1326,230,232,1089,1044
49.17439,-2.148518,2018,7,"Jersey","HUMAN_OBSERVATION",NA,NA,NA,198,196,4974,1222,4974,1222,147,143,1027,928
51.51,4,2018,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,646,587,5509,1001,5509,1001,682,648,1562,1415
50.61554,-2.188236,2018,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.14999999999999,7.78,165,144,5056,1283,5056,1283,239,242,1109,1055
59.02325,9.753881,2018,8,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,1462,1306,6324,1623,6324,1623,1497,1448,2377,2260
59.04749,10.87016,2018,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1510,1362,6373,1627,6373,1627,1546,1501,2426,2312
59.0267,10.5268,2018,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1499,1345,6362,1627,6362,1627,1535,1485,2415,2297
54.27141,-9.95685,2018,9,"Ireland","HUMAN_OBSERVATION",54.35,-9.94999999999999,8.76,810,593,5319,1944,5319,1944,861,751,1376,1351
52.94099,1.276376,2018,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1245,5528,1245,701,597,1581,1408
52.94099,1.276376,2018,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,472,5528,1245,5528,1245,701,597,1581,1408
52.94878,1.210722,2018,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,665,469,5528,1248,5528,1248,701,595,1581,1406
38.517182,-28.625752,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.54,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.521169,-28.638241,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.99,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.516906,-28.625924,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.57,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.516696,-28.625954,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.58,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.519339,-28.619061,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.91,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.519339,-28.619061,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.91,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
36.928067,-25.07045,2018,NA,"Portugal","HUMAN_OBSERVATION",36.85,-25.05,8.88,2255,2244,4809,3243,4809,3243,2177,2159,1559,1518
38.52125,-28.631,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.75,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.521169,-28.638241,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.99,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.5189,-28.61945,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.97,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.520994,-28.638706,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.96,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.516696,-28.625954,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.58,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.527283,-28.6205,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.64,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.519211,-28.619189,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.93,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.518567,-28.620167,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.04,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.52085,-28.63885,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.95,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.52085,-28.63885,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.95,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.519249,-28.619151,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.93,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.527851,-28.620859,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.64,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.520994,-28.638706,2018,NA,"Portugal","HUMAN_OBSERVATION",38.45,-28.65,7.96,2360,2341,5148,3453,5148,3453,2320,2282,1788,1735
38.527283,-28.6205,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.64,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.5189,-28.61945,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.97,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.527851,-28.620859,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.64,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.521267,-28.6309,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.74,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
39.520461,-31.238744,2018,NA,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,2478,2434,5384,3610,5384,3610,2446,2393,1956,1911
38.516753,-28.626077,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.59,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.527722,-28.620988,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.66,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.517182,-28.625752,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,7.54,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
38.519249,-28.619151,2018,NA,"Portugal","HUMAN_OBSERVATION",38.55,-28.55,6.93,2346,2327,5147,3440,5147,3440,2306,2268,1774,1723
