"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Galway_seaway","Galway_geodesic","Getxo_seaway","Getxo_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
54.48159,-5.644966,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,7.62,1163,690,527,306,1278,1261,609,476,682,659
54.49506,-5.538951,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,680,540,310,1265,1254,596,469,669,652
54.70976,-5.809978,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,7.13,1180,706,518,300,1295,1275,626,490,699,673
54.48307,-5.644462,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,7.46,1163,690,527,306,1278,1261,609,476,682,659
54.49006,-5.641795,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.69,1163,690,527,306,1278,1261,609,476,682,659
54.4949,-5.638965,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.17,1163,690,527,306,1278,1261,609,476,682,659
50.390205,-3.496023,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,480,739,536,823,785,67,47,184,189
54.48106,-5.638785,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.7,1150,679,540,307,1265,1249,596,464,669,647
50.453797,-3.516342,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,4.72,500,475,750,534,833,791,78,51,195,196
54.44973,-5.629798,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,5.16,1150,679,540,307,1265,1249,596,464,669,647
54.49023,-5.64663,2012,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.66,1163,690,527,306,1278,1261,609,476,682,659
54.48539,-5.6388,2012,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.97,1150,679,540,307,1265,1249,596,464,669,647
50.20895,-5.026471,2012,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,6.77,626,594,625,474,781,773,72,68,176,178
54.48706,-5.638453,2012,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,7.05,1163,690,527,306,1278,1261,609,476,682,659
50.15188,-5.061524,2012,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,625,473,781,773,72,69,176,178
50.370584,-4.145807,2012,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,525,689,502,807,786,0,1,180,184
58.610898,-3.544806,2012,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,944,914,790,711,1837,1699,1169,918,1241,1101
50.14406,-5.027984,2012,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,592,625,475,781,772,72,67,176,176
50.15257,-5.046024,2012,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,593,625,474,781,773,72,68,176,178
55.11113,-7.110581,2012,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1322,802,397,269,1436,1342,768,564,841,743
49.33318,-0.38499,2012,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,349,337,970,784,979,696,310,294,314,271
50.3987,-3.499808,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,480,739,535,823,786,67,47,184,190
50.370843,-4.131755,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,502,807,786,0,2,180,184
50.152203,-5.060002,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,625,473,781,773,72,69,176,178
50.160442,-5.088535,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.317685,-4.087233,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,5.73,569,526,689,503,807,784,0,2,180,182
54.66608,-5.663131,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.38,1191,700,501,316,1305,1283,637,498,709,681
50.461263,-3.529965,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.8,500,475,750,534,833,791,78,51,195,196
54.66442,-5.669622,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.61,1191,700,501,316,1305,1283,637,498,709,681
50.317685,-4.087233,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.14999999999999,5.73,569,526,689,503,807,784,0,2,180,182
50.362113,-4.117303,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
54.7181,-5.796141,2011,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.65,-5.84999999999999,8.34,1180,706,518,300,1295,1275,626,490,699,673
50.361856,-4.131352,2011,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.615523,-3.421884,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,773,524,855,810,100,59,217,215
50.160442,-5.088535,2011,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.714129,-1.980118,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,386,359,864,615,917,818,190,167,262,264
50.362113,-4.117303,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
50.855988,-1.312334,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,317,910,637,958,846,236,208,302,305
50.79103,-1.029539,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,299,927,658,965,842,253,226,309,313
50.800698,-1.114481,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.14999999999999,6.17,333,309,925,652,962,836,251,217,306,304
50.806451,-0.092499,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-0.04999999999999,6.96,255,234,995,721,1022,854,321,294,361,362
50.749141,-1.526519,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.75,-1.44999999999999,5.39,364,329,896,634,945,832,222,196,289,290
50.605361,-2.446495,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.34999999999999,9.19,418,397,825,591,884,803,151,130,232,235
50.892426,-1.397107,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,351,322,910,629,958,849,236,204,302,304
50.3987,-3.499808,2011,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,480,739,535,823,786,67,47,184,190
50.69236,-1.537647,2011,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,365,337,886,632,932,825,212,189,276,281
53.1856,-4.209228,2011,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.81,1085,534,697,380,1200,1105,531,321,604,504
53.14308,-4.275418,2011,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,-4.34999999999999,11.5,1008,546,654,362,1123,1084,455,299,527,483
51.70977,-4.940911,2011,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,10.05,842,570,555,366,957,937,288,156,361,335
50.370843,-4.131755,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,502,807,786,0,2,180,184
54.37988,-5.545941,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,7.81,1150,679,540,307,1265,1249,596,464,669,647
50.461263,-3.529965,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.8,500,475,750,534,833,791,78,51,195,196
50.152203,-5.060002,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,625,473,781,773,72,69,176,178
50.361856,-4.131352,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
48.76409,-2.95756,2011,8,"France","HUMAN_OBSERVATION",48.85,-2.94999999999999,9.58,542,517,804,683,750,613,189,190,85,76
54.4949,-5.638965,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.55,-5.64999999999999,6.17,1163,690,527,306,1278,1261,609,476,682,659
51.77403,0.893877,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,0.95000000000001,4.7,168,159,1195,745,1221,981,521,389,557,486
54.39839,-5.645621,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,8.45,1150,679,540,307,1265,1249,596,464,669,647
54.66426,-5.6688,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.62,1191,700,501,316,1305,1283,637,498,709,681
55.29134,-6.19168,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1254,761,435,325,1369,1349,700,565,773,747
54.4534,-5.626789,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.98,1150,679,540,307,1265,1249,596,464,669,647
54.49506,-5.538951,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1150,680,540,310,1265,1254,596,469,669,652
54.39272,-5.644794,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,8.85,1150,679,540,307,1265,1249,596,464,669,647
50.160442,-5.088535,2011,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
51.719522,-4.884539,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.09,845,549,576,384,960,933,292,149,364,331
51.719522,-4.884539,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.09,845,549,576,384,960,933,292,149,364,331
51.71986,-4.884448,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.11,845,549,576,384,960,933,292,149,364,331
50.352089,-4.173088,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,527,689,502,807,785,0,2,180,182
51.719522,-4.884539,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.09,845,549,576,384,960,933,292,149,364,331
51.71986,-4.884448,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.11,845,549,576,384,960,933,292,149,364,331
51.719522,-4.884539,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.09,845,549,576,384,960,933,292,149,364,331
51.71986,-4.884448,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.11,845,549,576,384,960,933,292,149,364,331
51.39258,1.405661,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,118,122,1139,787,1165,955,465,408,501,486
51.71986,-4.884448,2011,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-4.74999999999999,12.11,845,549,576,384,960,933,292,149,364,331
54.82645,-5.754141,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,7.17,1198,706,491,322,1313,1294,645,509,717,692
51.11335,1.314937,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,1.35000000000001,7.47,137,130,1106,797,1132,919,432,396,467,462
55.20551,-6.654728,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1286,781,404,297,1400,1346,732,564,805,745
54.07585,-6.183353,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1112,699,626,253,1226,1216,558,435,631,616
54.81911,-5.767976,2011,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.85,-5.64999999999999,8.31,1198,706,491,322,1313,1294,645,509,717,692
51.38774,1.372584,2011,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,1.45000000000001,6.83,118,118,1139,792,1165,952,465,409,501,486
51.38774,1.372584,2011,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,1.45000000000001,6.83,118,118,1139,792,1165,952,465,409,501,486
54.7425,-5.717167,2011,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,4.4,1191,700,501,316,1305,1283,637,498,709,681
48.76409,-2.95756,2011,12,"France","HUMAN_OBSERVATION",48.85,-2.94999999999999,9.58,542,517,804,683,750,613,189,190,85,76
51.63,3.69,2011,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,1289,930,1315,1050,615,568,651,635
48.78542,-3.57713,2010,2,"France","HUMAN_OBSERVATION",NA,NA,NA,580,559,766,659,695,607,185,181,29,30
48.60045,-2.18817,2010,3,"France","HUMAN_OBSERVATION",NA,NA,NA,539,490,869,741,817,588,240,243,151,132
50.71693,-1.837396,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.5,386,359,864,615,917,818,190,167,262,264
50.71677,-1.837963,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.48,386,359,864,615,917,818,190,167,262,264
50.216168,-5.022037,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.15,-5.04999999999999,7.63,626,594,625,474,781,773,72,68,176,178
50.7168,-1.837397,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.49,386,359,864,615,917,818,190,167,262,264
51.0994,1.245142,2010,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,144,136,1099,788,1125,921,425,390,460,458
50.461263,-3.529965,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.8,500,475,750,534,833,791,78,51,195,196
50.370843,-4.131755,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,502,807,786,0,2,180,184
53.212672,-4.19554,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
50.160442,-5.088535,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.152203,-5.060002,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,625,473,781,773,72,69,176,178
50.369799,-4.18796,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,528,689,500,807,787,0,2,180,184
50.362113,-4.117303,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
50.361075,-4.173498,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,527,689,501,807,786,0,1,180,183
53.197757,-4.2096,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.12,1085,534,697,380,1200,1105,531,321,604,504
50.361856,-4.131352,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.3987,-3.499808,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,480,739,535,823,786,67,47,184,190
53.213411,-4.193511,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.39,1085,534,697,380,1200,1105,531,321,604,504
53.213411,-4.193511,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.39,1085,534,697,380,1200,1105,531,321,604,504
50.370584,-4.145807,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,525,689,502,807,786,0,1,180,184
53.19221,-4.209614,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.43,1085,534,697,380,1200,1105,531,321,604,504
53.212672,-4.19554,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,10.55,1085,534,697,380,1200,1105,531,321,604,504
53.19221,-4.209614,2010,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,12.43,1085,534,697,380,1200,1105,531,321,604,504
50.71677,-1.837963,2010,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.48,386,359,864,615,917,818,190,167,262,264
50.71689,-1.837991,2010,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,7.49,386,359,864,615,917,818,190,167,262,264
51.11064,1.297386,2010,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,1.25000000000001,7.52,144,137,1099,791,1125,916,425,389,460,456
50.160442,-5.088535,2009,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.362113,-4.117303,2009,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,523,689,504,807,785,0,3,180,183
50.3987,-3.499808,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,504,480,739,535,823,786,67,47,184,190
50.461263,-3.529965,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.45,-3.44999999999999,5.8,500,475,750,534,833,791,78,51,195,196
50.361856,-4.131352,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.352823,-3.568647,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-3.44999999999999,8.43,504,478,739,541,823,780,67,50,184,185
50.615523,-3.421884,2009,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,773,524,855,810,100,59,217,215
50.160442,-5.088535,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,596,625,471,781,775,72,70,176,180
50.30524,-4.112577,2009,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,569,524,689,508,807,779,0,8,180,177
50.615523,-3.421884,2009,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,507,469,773,524,855,810,100,59,217,215
