"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Crete_seaway","Crete_geodesic","Getxo_seaway","Getxo_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","Plymouth_seaway","Plymouth_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic"
50.147299,-5.057851,2022,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,4710,2938,781,773,1561,1421,1342,1197,72,69,4909,1456,4909,1456,176,178
43.510978,4.114161,2022,2,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.76,3663,870,2097,2023,2830,572,4599,1772,4379,1526,3190,981,2255,673,2255,673,3060,844
43.424991,3.700075,2022,2,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.27,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
43.424991,3.700075,2022,2,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.27,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
43.424991,3.700075,2022,2,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.27,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
43.424697,3.70003,2022,2,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.25,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
43.318564,3.558727,2022,2,"France","HUMAN_OBSERVATION",43.25,3.55000000000001,7.67,3622,901,2128,2051,2789,533,4558,1814,4338,1567,3149,985,2285,720,2285,720,3019,841
43.428452,4.939688,2022,2,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.77,3680,900,2017,1947,2847,646,4616,1778,4396,1535,3207,1043,2175,607,2175,607,3077,911
51.5,4.15,2022,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,91,72,5321,2454,1358,1055,956,932,733,681,657,597,5520,993,5520,993,693,657
51.04325,2.36981,2022,2,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,74,71,5158,2531,1195,945,1041,1038,819,789,495,459,5357,1053,5357,1053,531,516
48.59619,-2.01798,2022,2,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,6.44,538,479,4787,2672,824,595,1473,1426,1254,1182,245,244,4986,1197,4986,1197,158,141
43.425,3.69986,2022,2,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.27,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.50921,4.1108,2022,3,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.69,3663,870,2097,2023,2830,572,4599,1772,4379,1526,3190,981,2255,673,2255,673,3060,844
43.420748,3.667694,2022,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,8,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.420748,3.667694,2022,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,8,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.430413,3.703656,2022,3,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.7,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
43.42463,3.699392,2022,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.22,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
49.48892,0.11775,2022,3,"France","HUMAN_OBSERVATION",NA,NA,NA,326,299,4975,2570,1011,725,1279,1264,1059,1017,342,322,5173,1084,5173,1084,346,310
43.42472,3.7,2022,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.50921,4.1108,2022,3,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.69,3663,870,2097,2023,2830,572,4599,1772,4379,1526,3190,981,2255,673,2255,673,3060,844
50.145796,-5.061596,2022,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,4710,2938,781,773,1561,1422,1342,1197,72,69,4909,1457,4909,1457,176,178
58.34623,11.58791,2022,3,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,965,947,6152,2746,2189,1951,85,65,221,221,1489,1349,6351,1547,6351,1547,1524,1480
58.926747,5.752182,2022,3,"Norway","HUMAN_OBSERVATION",NA,NA,NA,893,859,6040,2981,2077,1836,467,308,360,299,1377,1145,6239,1672,6239,1672,1412,1301
55.640915,-1.631408,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,573,5681,3039,1718,1372,902,847,731,676,1017,611,5880,1591,5880,1591,1053,787
43.428328,4.939352,2022,4,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.76,3680,900,2017,1947,2847,646,4616,1778,4396,1535,3207,1043,2175,607,2175,607,3077,911
43.428328,4.939352,2022,4,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.76,3680,900,2017,1947,2847,646,4616,1778,4396,1535,3207,1043,2175,607,2175,607,3077,911
43.428328,4.939352,2022,4,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.76,3680,900,2017,1947,2847,646,4616,1778,4396,1535,3207,1043,2175,607,2175,607,3077,911
55.640915,-1.631408,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,577,573,5681,3039,1718,1372,902,847,731,676,1017,611,5880,1591,5880,1591,1053,787
50.115336,-5.532099,2022,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.38,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
42.98886,6.39705,2022,4,"France","HUMAN_OBSERVATION",NA,NA,NA,3734,961,1898,1823,2901,766,4670,1797,4450,1559,3261,1149,2055,506,2055,506,3131,1025
43.42836,4.93935,2022,4,"France","HUMAN_OBSERVATION",43.35,4.95000000000001,8.77,3680,900,2017,1947,2847,646,4616,1778,4396,1535,3207,1043,2175,607,2175,607,3077,911
44.65511,-1.23743,2022,4,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.93,1179,817,4546,2472,201,198,2115,1794,1895,1544,716,670,4745,1088,4745,1088,576,494
43.50921,4.1108,2022,4,"France","HUMAN_OBSERVATION",43.55,4.05000000000001,6.69,3663,870,2097,2023,2830,572,4599,1772,4379,1526,3190,981,2255,673,2255,673,3060,844
43.42472,3.7,2022,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
51.04325,2.36981,2022,4,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,74,71,5158,2531,1195,945,1041,1038,819,789,495,459,5357,1053,5357,1053,531,516
69.636786,18.002346,2022,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2257,2181,7329,3841,3430,3163,1844,1244,1736,1485,2737,2445,7528,2823,7528,2823,2772,2613
43.424697,3.70003,2022,5,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.25,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
51.74289,3.87943,2022,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,5296,2486,1333,1068,923,916,699,665,632,583,5495,1026,5495,1026,668,653
48.59619,-2.01798,2022,5,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,6.44,538,479,4787,2672,824,595,1473,1426,1254,1182,245,244,4986,1197,4986,1197,158,141
49.69857,-1.81665,2022,5,"France","HUMAN_OBSERVATION",49.75,-1.84999999999999,6.21,414,396,4819,2709,856,718,1350,1315,1130,1075,187,179,5018,1226,5018,1226,190,192
51.74283,3.87954,2022,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,5296,2486,1333,1068,923,916,699,665,632,583,5495,1026,5495,1026,668,653
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.42472,3.7,2022,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
48.62791,-2.0182,2022,5,"France","HUMAN_OBSERVATION",NA,NA,NA,538,478,4787,2668,824,593,1473,1426,1254,1183,245,248,4986,1194,4986,1194,158,144
48.35916,-4.55105,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,701,646,4551,2832,575,571,1636,1555,1416,1319,238,225,4750,1367,4750,1367,97,59
43.440021,5.126165,2022,6,"France","HUMAN_OBSERVATION",NA,NA,NA,3700,892,2013,1937,2866,659,4635,1766,4415,1523,3226,1044,2171,590,2171,590,3096,915
51.04325,2.36981,2022,6,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,74,71,5158,2531,1195,945,1041,1038,819,789,495,459,5357,1053,5357,1053,531,516
44.67294,-1.23891,2022,6,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,8.62,1173,803,4557,2467,215,211,2108,1781,1889,1531,710,662,4756,1079,4756,1079,569,487
44.66416,-1.17958,2022,6,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.84,1178,800,4565,2460,220,217,2114,1778,1894,1527,715,664,4764,1071,4764,1071,575,491
44.62848,-1.24306,2022,6,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,1179,817,4546,2472,201,198,2115,1794,1895,1544,716,670,4745,1088,4745,1088,576,494
69.650963,18.963885,2022,6,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2297,2201,7376,3836,3477,3185,1884,1258,1776,1501,2777,2471,7575,2831,7575,2831,2812,2638
45.145271,14.672936,2022,7,"Croatia","HUMAN_OBSERVATION",45.05,14.75,12.21,5361,1109,1454,1392,4527,1430,6297,1558,6077,1377,4888,1532,216,201,216,201,4758,1479
44.69716,-1.22856,2022,7,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,6.12,1173,803,4557,2467,215,211,2108,1781,1889,1531,710,662,4756,1079,4756,1079,569,487
48.62705,-2.03509,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,538,479,4787,2669,824,593,1473,1427,1254,1184,245,247,4986,1195,4986,1195,158,143
48.62295,-2.01473,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,538,479,4787,2668,824,592,1473,1427,1254,1183,245,248,4986,1193,4986,1193,158,144
48.64891,-2.22064,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,540,488,4772,2683,809,593,1476,1432,1256,1190,235,237,4971,1209,4971,1209,143,129
44.71395,-1.21064,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,1173,806,4557,2463,215,210,2108,1784,1889,1533,710,666,4756,1076,4756,1076,569,492
48.35916,-4.55105,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,701,646,4551,2832,575,571,1636,1555,1416,1319,238,225,4750,1367,4750,1367,97,59
48.68763,-1.96325,2022,7,"France","HUMAN_OBSERVATION",48.75,-1.94999999999999,7.01,525,466,4791,2669,827,607,1461,1412,1241,1169,242,240,4989,1193,4989,1193,162,148
48.36454,-4.52521,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,701,644,4551,2830,575,571,1636,1554,1416,1317,238,224,4750,1365,4750,1365,97,57
44.67294,-1.23891,2022,7,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,8.62,1173,803,4557,2467,215,211,2108,1781,1889,1531,710,662,4756,1079,4756,1079,569,487
44.67294,-1.23891,2022,8,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,8.62,1173,803,4557,2467,215,211,2108,1781,1889,1531,710,662,4756,1079,4756,1079,569,487
51.731971,3.977584,2022,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,71,5303,2480,1340,1070,920,914,696,663,639,590,5502,1021,5502,1021,675,658
54.670966,-5.575059,2022,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.54999999999999,8.94,1186,695,5199,3194,1300,1282,1473,1112,1365,944,632,497,5398,1719,5398,1719,704,680
51.892154,-10.325547,2022,8,"Ireland","HUMAN_OBSERVATION",51.95,-10.35,6.65,1091,935,4847,3356,1106,1103,1860,1552,1752,1369,538,468,5046,1872,5046,1872,588,579
48.36349,-4.52206,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,701,643,4551,2830,575,571,1636,1554,1416,1317,238,224,4750,1365,4750,1365,97,57
44.70529,-1.22266,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,1173,807,4557,2464,215,209,2108,1785,1889,1534,710,667,4756,1077,4756,1077,569,493
44.66416,-1.17958,2022,8,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.84,1178,800,4565,2460,220,217,2114,1778,1894,1527,715,664,4764,1071,4764,1071,575,491
48.59288,-4.71775,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,670,642,4563,2852,600,599,1605,1541,1386,1307,207,202,4762,1385,4762,1385,66,57
48.28335,-4.36086,2022,8,"France","HUMAN_OBSERVATION",48.35,-4.34999999999999,7.46,715,634,4560,2817,578,567,1651,1548,1431,1311,253,225,4758,1352,4758,1352,112,50
44.64203,-1.23974,2022,8,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,1179,817,4546,2472,201,198,2115,1794,1895,1544,716,670,4745,1088,4745,1088,576,494
44.66416,-1.17958,2022,8,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.84,1178,800,4565,2460,220,217,2114,1778,1894,1527,715,664,4764,1071,4764,1071,575,491
48.36349,-4.52206,2022,8,"France","HUMAN_OBSERVATION",NA,NA,NA,701,643,4551,2830,575,571,1636,1554,1416,1317,238,224,4750,1365,4750,1365,97,57
58.010866,7.603002,2022,8,"Norway","HUMAN_OBSERVATION",57.95,7.65000000000001,7.32,793,790,5964,2828,2001,1787,244,227,143,144,1301,1140,6163,1536,6163,1536,1337,1283
58.316602,8.581778,2022,8,"Norway","HUMAN_OBSERVATION",58.35,8.65000000000001,5.45,858,855,6032,2832,2069,1855,167,154,159,163,1369,1214,6231,1567,6231,1567,1404,1355
59.0267,10.5268,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,980,974,6163,2842,2200,1977,44,37,251,252,1499,1345,6362,1627,6362,1627,1535,1485
58.5132,8.944219,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,886,879,6061,2838,2098,1879,141,132,179,180,1397,1239,6260,1582,6260,1582,1433,1380
59.02325,9.753881,2022,8,"Norway","HUMAN_OBSERVATION",58.95,9.75000000000001,8.16,947,944,6125,2856,2162,1945,85,78,228,232,1462,1306,6324,1623,6324,1623,1497,1448
58.74279,9.267662,2022,8,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4.82,916,913,6093,2849,2130,1914,108,102,203,207,1430,1274,6292,1604,6292,1604,1465,1416
59.43692,10.58157,2022,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,1018,1015,6200,2881,2237,2017,77,69,293,296,1536,1377,6399,1672,6399,1672,1572,1520
59.673757,10.58422,2022,8,"Norway","HUMAN_OBSERVATION",59.75,10.55,8.7,Inf,1044,Inf,2912,Inf,2045,Inf,102,Inf,329,Inf,1399,Inf,1707,Inf,1707,Inf,1543
48.29654,-4.45164,2022,9,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,5.95,708,640,4555,2824,576,568,1644,1552,1424,1315,245,225,4754,1359,4754,1359,105,54
48.29332,-4.45359,2022,9,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.32,708,640,4555,2824,576,568,1644,1552,1424,1315,245,225,4754,1359,4754,1359,105,54
51.04325,2.36981,2022,9,"France","HUMAN_OBSERVATION",51.05,2.25000000000001,8.42,74,71,5158,2531,1195,945,1041,1038,819,789,495,459,5357,1053,5357,1053,531,516
44.71395,-1.21064,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1173,806,4557,2463,215,210,2108,1784,1889,1533,710,666,4756,1076,4756,1076,569,492
51.74068,3.84578,2022,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,65,5296,2488,1333,1066,923,917,699,667,632,581,5495,1027,5495,1027,668,651
50.147299,-5.057851,2022,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,626,594,4710,2938,781,773,1561,1421,1342,1197,72,69,4909,1456,4909,1456,176,178
45.88349,-1.27952,2022,9,"France","HUMAN_OBSERVATION",NA,NA,NA,1082,690,4590,2507,315,315,2017,1668,1798,1418,619,542,4789,1082,4789,1082,478,375
59.05966,5.71851,2022,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,887,874,6033,2994,2070,1849,461,310,353,311,1370,1155,6232,1687,6232,1687,1406,1312
58.22833,6.50283,2022,9,"Norway","HUMAN_OBSERVATION",58.25,6.45000000000001,3.92,798,797,5963,2896,1999,1784,330,280,223,216,1299,1114,6161,1588,6161,1588,1335,1263
58.87664,11.14641,2022,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,983,980,6168,2810,2205,1984,0,2,248,253,1505,1363,6367,1607,6367,1607,1540,1500
48.28335,-4.36086,2022,10,"France","HUMAN_OBSERVATION",48.35,-4.34999999999999,7.46,715,634,4560,2817,578,567,1651,1548,1431,1311,253,225,4758,1352,4758,1352,112,50
43.422043,3.705953,2022,10,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,8.78,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
44.70529,-1.22266,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1173,807,4557,2464,215,209,2108,1785,1889,1534,710,667,4756,1077,4756,1077,569,493
50.77921,-1.068789,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,302,4929,2713,965,840,1262,1190,1042,951,253,223,5127,1227,5127,1227,309,310
49.34041,-0.2702,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,344,330,4950,2587,986,700,1296,1292,1076,1046,318,302,5148,1103,5148,1103,321,279
48.29294,-4.45493,2022,10,"France","HUMAN_OBSERVATION",48.35,-4.44999999999999,6.36,708,640,4555,2824,576,568,1644,1552,1424,1315,245,225,4754,1359,4754,1359,105,54
44.64203,-1.23974,2022,10,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.78,1179,817,4546,2472,201,198,2115,1794,1895,1544,716,670,4745,1088,4745,1088,576,494
44.71395,-1.21064,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1173,806,4557,2463,215,210,2108,1784,1889,1533,710,666,4756,1076,4756,1076,569,492
50.77921,-1.068789,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,302,4929,2713,965,840,1262,1190,1042,951,253,223,5127,1227,5127,1227,309,310
48.28428,-4.59793,2022,10,"France","HUMAN_OBSERVATION",NA,NA,NA,706,653,4541,2832,564,563,1642,1564,1422,1328,244,234,4740,1369,4740,1369,103,67
48.75046,-1.57369,2022,10,"France","HUMAN_OBSERVATION",48.75,-1.64999999999999,5.6,529,449,4813,2649,849,611,1465,1401,1245,1156,257,255,5011,1172,5011,1172,184,170
50.77921,-1.068789,2022,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,326,302,4929,2713,965,840,1262,1190,1042,951,253,223,5127,1227,5127,1227,309,310
69.636786,18.002346,2022,10,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2257,2181,7329,3841,3430,3163,1844,1244,1736,1485,2737,2445,7528,2823,7528,2823,2772,2613
43.413691,3.685515,2022,11,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,7.65,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.413691,3.685515,2022,11,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,7.65,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
54.089317,-4.776591,2022,11,"Isle of Man","HUMAN_OBSERVATION",NA,NA,NA,1112,616,5128,3114,1226,1202,1563,1110,1455,927,558,416,5327,1636,5327,1636,631,600
44.69716,-1.22856,2022,11,"France","HUMAN_OBSERVATION",44.75,-1.24999999999999,6.12,1173,803,4557,2467,215,211,2108,1781,1889,1531,710,662,4756,1079,4756,1079,569,487
43.424697,3.70003,2022,12,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.25,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
43.425,3.69986,2022,12,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.27,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
43.425,3.69986,2022,12,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.27,3635,890,2123,2046,2802,540,4571,1802,4351,1555,3162,980,2280,709,2280,709,3032,838
56.51302,-5.371935,2021,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.55,-5.44999999999999,6.32,1362,807,5404,3292,1505,1480,1354,1017,1247,887,836,693,5603,1835,5603,1835,909,877
56.2424,-5.538893,2021,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1339,789,5370,3279,1471,1446,1331,1035,1223,898,802,660,5569,1818,5569,1818,875,844
56.2424,-5.538893,2021,1,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1339,789,5370,3279,1471,1446,1331,1035,1223,898,802,660,5569,1818,5569,1818,875,844
48.32548,-4.39306,2021,1,"France","HUMAN_OBSERVATION",NA,NA,NA,715,638,4560,2819,578,565,1651,1552,1431,1315,253,228,4758,1355,4758,1355,112,54
48.32548,-4.39306,2021,1,"France","HUMAN_OBSERVATION",NA,NA,NA,715,638,4560,2819,578,565,1651,1552,1431,1315,253,228,4758,1355,4758,1355,112,54
56.47021,-5.33815,2021,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.45,-5.24999999999999,5.87,1379,791,5421,3276,1522,1467,1371,1010,1263,877,853,681,5619,1818,5619,1818,926,865
56.47021,-5.33815,2021,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.45,-5.24999999999999,5.87,1379,791,5421,3276,1522,1467,1371,1010,1263,877,853,681,5619,1818,5619,1818,926,865
56.54504,-5.27459,2021,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.45,-5.24999999999999,10.69,1379,791,5421,3276,1522,1467,1371,1010,1263,877,853,681,5619,1818,5619,1818,926,865
56.47021,-5.33815,2021,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.45,-5.24999999999999,5.87,1379,791,5421,3276,1522,1467,1371,1010,1263,877,853,681,5619,1818,5619,1818,926,865
51.633,3.691,2021,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,5278,2489,1315,1051,938,933,715,682,615,568,5477,1026,5477,1026,651,635
69.650963,18.963885,2021,2,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2297,2201,7376,3836,3477,3185,1884,1258,1776,1501,2777,2471,7575,2831,7575,2831,2812,2638
59.23206,5.179327,2021,2,"Norway","HUMAN_OBSERVATION",NA,NA,NA,896,887,6040,3028,2077,1855,476,342,368,346,1377,1153,6239,1715,6239,1715,1413,1312
56.58941,-5.373218,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.55,-5.44999999999999,6.44,1362,807,5404,3292,1505,1480,1354,1017,1247,887,836,693,5603,1835,5603,1835,909,877
56.2428,-5.537896,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1339,789,5370,3279,1471,1446,1331,1035,1223,898,802,660,5569,1817,5569,1817,875,844
59.00383,-3.096282,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",59.05,-2.94999999999999,9.83,944,940,5797,3337,1898,1748,905,807,797,748,1229,970,5996,1928,5996,1928,1302,1152
50.114283,-5.530237,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.29,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
56.2424,-5.538893,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1339,789,5370,3279,1471,1446,1331,1035,1223,898,802,660,5569,1818,5569,1818,875,844
50.114283,-5.530237,2021,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.05,-5.54999999999999,7.29,673,631,4684,2966,776,771,1609,1453,1389,1229,119,106,4882,1486,4882,1486,187,188
43.424848,3.700291,2021,3,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.25,3636,891,2115,2039,2803,548,4572,1800,4352,1553,3163,985,2272,701,2272,701,3033,843
56.03578,-5.595832,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-5.64999999999999,3.72,1333,781,5347,3273,1448,1426,1335,1050,1227,909,779,640,5546,1810,5546,1810,852,824
50.14679,-4.960939,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,619,588,4713,2931,780,771,1554,1417,1334,1192,65,62,4912,1450,4912,1450,173,175
50.57209,-2.450823,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,7.43,440,410,4838,2794,875,802,1376,1273,1156,1040,137,116,5037,1308,5037,1308,226,228
54.39118,-5.573825,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.73,1150,679,5164,3177,1265,1249,1508,1130,1400,956,596,464,5363,1701,5363,1701,669,647
50.57209,-2.450823,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-2.54999999999999,7.43,440,410,4838,2794,875,802,1376,1273,1156,1040,137,116,5037,1308,5037,1308,226,228
56.24281,-5.538947,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1339,789,5370,3279,1471,1446,1331,1035,1223,898,802,660,5569,1818,5569,1818,875,844
55.81528,-5.497351,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.85,-5.34999999999999,9.99,1308,752,5322,3245,1423,1402,1404,1043,1296,896,754,615,5521,1781,5521,1781,827,799
45.308415,12.310409,2021,4,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5499,954,1595,1550,4666,1240,6435,1512,6215,1309,5026,1351,105,95,105,95,4896,1291
54.39118,-5.573825,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,6.73,1150,679,5164,3177,1265,1249,1508,1130,1400,956,596,464,5363,1701,5363,1701,669,647
56.2692,-5.502684,2021,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1339,789,5370,3278,1471,1449,1331,1032,1223,896,802,663,5569,1818,5569,1818,875,847
