"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","SWC_seaway","SWC_geodesic"
39.34,-0.31,2006,6,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,5.28,4645,2197,4025,2214
51.52,3.95,2006,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1535,1037,914,849
51.835031,-8.351068,2006,7,"Ireland","HUMAN_OBSERVATION",51.85,-8.24999999999999,7.15,2480,1811,1859,1433
38.788802,0.166336,2006,7,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,6.96,4579,2225,3959,2256
51.52,3.95,2006,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1535,1037,914,849
53.112404,-9.675554,2006,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2380,1860,1751,1441
53.229858,-9.756513,2006,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2367,1862,1738,1439
53.838482,-9.608693,2006,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2301,1836,1672,1399
51.70372,-5.276686,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2382,1624,1761,1277
43.54808,7.1401,2006,8,"France","HUMAN_OBSERVATION",NA,NA,NA,5359,1472,4739,1604
42.029654,11.84412,2006,9,"Italy","HUMAN_OBSERVATION",41.95,11.85,8.88,5618,1477,4998,1750
46.20753,-1.42382,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,2569,1689,1949,1559
41.143,1.4136,2006,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1981
41.143,1.4136,2006,9,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1981
48.447651,-5.139481,2006,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2233,1773,1613,1520
48.447651,-5.139481,2006,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2233,1773,1613,1520
53.151177,-9.031319,2006,10,"Ireland","HUMAN_OBSERVATION",53.15,-8.94999999999999,5.43,2433,1813,1803,1397
53.223365,-8.995621,2006,10,"Ireland","HUMAN_OBSERVATION",53.25,-9.04999999999999,4.68,2422,1816,1793,1397
53.237039,-8.971975,2006,10,"Ireland","HUMAN_OBSERVATION",53.25,-9.04999999999999,5.39,2422,1816,1793,1397
53.313241,-9.828959,2006,10,"Ireland","HUMAN_OBSERVATION",53.25,-9.84999999999999,7.18,2363,1867,1734,1444
53.272431,-9.037232,2006,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2422,1815,1793,1395
51.07158,1.169655,2005,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1682,1235,1062,1004
47.78317,-3.88596,2005,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2325,1733,1705,1518
47.78317,-3.88596,2005,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2325,1733,1705,1518
50.33831,-4.136489,2005,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1609,1479,1317
50.33691,-4.134722,2005,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1609,1479,1317
53.28241,-4.677245,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2290,1533,1660,1143
57.69674,-2.289738,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.75,-2.24999999999999,6.38,1467,1345,838,832
56.07792,-2.636716,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",56.05,-2.54999999999999,6.22,1556,1354,934,888
57.69674,-2.289738,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.75,-2.24999999999999,6.38,1467,1345,838,832
56.37861,16.40065,2005,7,"Sweden","HUMAN_OBSERVATION",56.35,16.35,4.46,261,257,525,317
51.68624,-5.153133,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2372,1617,1751,1272
51.68623,-5.153103,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2372,1617,1751,1272
50.364218,-4.12513,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1607,1479,1315
44.66812,-1.10195,2005,8,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.88,2709,1782,2088,1690
51.39379,1.408699,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1639,1205,1018,965
51.67269,-5.122197,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2372,1615,1751,1271
50.32407,-4.187366,2005,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1613,1479,1321
53.42799,-4.41283,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2274,1512,1645,1120
57.699013,-2.906789,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",57.75,-2.94999999999999,6.23,1509,1387,880,873
50.399267,-3.49068,2005,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2034,1565,1414,1280
51.232683,-3.825422,2005,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2380,1549,1759,1233
50.400166,-3.490708,2005,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2031,1565,1410,1280
44.57347,-1.22119,2005,11,"France","HUMAN_OBSERVATION",44.55,-1.34999999999999,10.55,2720,1809,2099,1717
54.230184,-9.231305,2005,NA,"Ireland","HUMAN_OBSERVATION",54.25,-9.14999999999999,5.73,2217,1796,1588,1352
39.34,-0.31,2004,4,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,5.28,4645,2197,4025,2214
56.04143,-5.293267,2004,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",55.95,-5.34999999999999,10.77,2057,1529,1428,1058
52.86704,-4.385393,2004,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2339,1526,1709,1152
51.99,4.11,2004,6,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,7.22,1477,1002,857,793
51.39344,1.401749,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1639,1205,1018,966
41.1431,1.4136,2004,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1980
41.1431,1.4136,2004,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1980
41.1431,1.4136,2004,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1980
41.1431,1.4136,2004,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1980
41.1431,1.4136,2004,8,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4851,1953,4230,1980
51.0861,1.202993,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1675,1232,1055,1001
51.39259,1.405935,2004,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1639,1205,1018,966
51.462254,-3.656783,2004,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2401,1529,1781,1208
50.546227,-3.507802,2004,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.55,-3.44999999999999,4.11,2034,1555,1414,1266
39.34,-0.31,2004,NA,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,5.28,4645,2197,4025,2214
43.378918,-2.983002,2003,4,"Spain","HUMAN_OBSERVATION",43.35,-3.04999999999999,6.31,2800,2000,2180,1899
54.02722,-6.145918,2003,6,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2235,1609,1605,1187
56.71036,-6.436224,2003,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1890,1593,1261,1100
50.235975,-5.395674,2003,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2220,1695,1600,1390
51.700424,-8.535165,2003,NA,"Ireland","HUMAN_OBSERVATION",51.65,-8.44999999999999,8.13,2476,1832,1856,1457
51.604958,-8.868905,2003,NA,"Ireland","HUMAN_OBSERVATION",51.55,-8.84999999999999,6.26,2494,1862,1874,1486
54.343348,13.480652,2002,6,"Germany","HUMAN_OBSERVATION",54.25,13.45,10.58,387,339,406,397
45.062075,13.671578,2002,6,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6934,1103,6314,1410
42.2938,3.291,2002,7,"Spain","HUMAN_OBSERVATION",42.25,3.35000000000001,6.88,5039,1760,4419,1815
42.2938,3.291,2002,7,"Spain","HUMAN_OBSERVATION",42.25,3.35000000000001,6.88,5039,1760,4419,1815
42.43158,3.17179,2002,8,"Spain","HUMAN_OBSERVATION",42.45,3.25000000000001,6.74,5063,1747,4443,1796
56.18381,-2.557351,2002,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1551,1355,929,884
58.878989,11.091379,2001,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,814,676,140,139
53.13335,-4.410113,2001,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2305,1520,1676,1137
52.072,4.221,2001,7,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.44,1477,1002,857,793
53.44226,-4.509635,2001,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2272,1518,1642,1124
53.44226,-4.509635,2001,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2272,1518,1642,1124
52.44,4.55,2001,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1427,961,807,741
39.34,-0.31,2001,NA,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,5.28,4645,2197,4025,2214
39.34,-0.31,2001,NA,"Spain","HUMAN_OBSERVATION",39.35,-0.24999999999999,5.28,4645,2197,4025,2214
47.55128,-3.18894,2000,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2385,1705,1765,1507
47.28205,-3.15787,2000,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2396,1720,1776,1530
47.29578,-2.89402,2000,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2419,1703,1799,1517
47.3647,-3.30028,2000,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2378,1724,1757,1529
47.6266,-3.46484,2000,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.3647,-3.30028,2000,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2378,1724,1757,1529
51.67,3.75,1999,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1529,1043,909,843
49.65646,-1.8531,1999,NA,"France","HUMAN_OBSERVATION",49.65,-1.94999999999999,7.02,1956,1504,1336,1267
53.46838,-10.069057,1998,9,"Ireland","HUMAN_OBSERVATION",53.45,-10.15,5.74,2333,1881,1703,1451
51.388796,1.441691,1997,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1639,1203,1018,964
51.394018,1.386007,1997,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,1.45000000000001,6.62,1639,1204,1018,967
51.394018,1.386007,1997,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.35,1.45000000000001,6.62,1639,1204,1018,967
58.88844,11.16451,1997,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,813,674,140,139
41.1166,1.275,1997,9,"Spain","HUMAN_OBSERVATION",41.05,1.25000000000001,7.7,4835,1969,4215,1995
41.1166,1.275,1997,9,"Spain","HUMAN_OBSERVATION",41.05,1.25000000000001,7.7,4835,1969,4215,1995
54.061272,-3.172548,1997,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2265,1417,1636,1013
54.06001,-2.902093,1997,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2278,1400,1649,998
54.062406,-3.148133,1997,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2265,1416,1636,1012
54.048304,-2.904894,1997,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2278,1400,1649,999
54.069064,-2.89312,1997,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.05,-2.94999999999999,4.28,2278,1403,1649,1001
53.368124,-3.184984,1997,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.24999999999999,4.77,2320,1439,1690,1059
48.62476,-2.06208,1996,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2068,1569,1448,1361
50.345224,-4.450381,1996,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.34999999999999,7.15,2114,1622,1494,1327
51.478978,-9.763291,1996,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2553,1924,1932,1543
41.1306,1.3708,1996,7,"Spain","HUMAN_OBSERVATION",41.15,1.45000000000001,6.98,4851,1951,4230,1979
41.1306,1.3708,1996,7,"Spain","HUMAN_OBSERVATION",41.15,1.45000000000001,6.98,4851,1951,4230,1979
53.240468,-9.547285,1996,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.54999999999999,10.07,2385,1851,1755,1432
53.240468,-9.547285,1996,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.54999999999999,10.07,2385,1851,1755,1432
52.75589,-9.521065,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2421,1862,1791,1452
52.75589,-9.521065,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2421,1862,1791,1452
53.240468,-9.547285,1996,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.54999999999999,10.07,2385,1851,1755,1432
53.240468,-9.547285,1996,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.54999999999999,10.07,2385,1851,1755,1432
53.240468,-9.547285,1996,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.54999999999999,10.07,2385,1851,1755,1432
53.240468,-9.547285,1996,8,"Ireland","HUMAN_OBSERVATION",53.15,-9.54999999999999,10.07,2385,1851,1755,1432
53.156462,-9.142089,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2420,1825,1790,1407
53.156462,-9.142089,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2420,1825,1790,1407
52.326607,-10.022403,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2456,1909,1827,1506
52.326607,-10.022403,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2456,1909,1827,1506
52.316942,-10.067413,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2456,1912,1827,1509
52.316942,-10.067413,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2456,1912,1827,1509
52.693234,-9.671144,1996,8,"Ireland","HUMAN_OBSERVATION",52.75,-9.64999999999999,6.48,2418,1870,1789,1460
52.693234,-9.671144,1996,8,"Ireland","HUMAN_OBSERVATION",52.75,-9.64999999999999,6.48,2418,1870,1789,1460
52.796431,-9.495691,1996,8,"Ireland","HUMAN_OBSERVATION",52.75,-9.54999999999999,6.33,2421,1864,1791,1454
52.796431,-9.495691,1996,8,"Ireland","HUMAN_OBSERVATION",52.75,-9.54999999999999,6.33,2421,1864,1791,1454
52.75589,-9.521065,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2421,1862,1791,1452
52.75589,-9.521065,1996,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2421,1862,1791,1452
46.87829,-2.19034,1996,8,"France","HUMAN_OBSERVATION",NA,NA,NA,2487,1688,1867,1526
47.15368,-2.08466,1996,8,"France","HUMAN_OBSERVATION",47.05,-2.04999999999999,11.84,2486,1668,1866,1504
51.857089,-9.841903,1996,9,"Ireland","HUMAN_OBSERVATION",51.75,-9.94999999999999,14.05,2546,1925,1916,1536
53.334165,-9.870388,1996,9,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,5.58,2350,1871,1721,1444
53.917098,-9.575184,1996,9,"Ireland","HUMAN_OBSERVATION",53.85,-9.64999999999999,8.94,2301,1838,1672,1401
51.655259,-9.60383,1996,9,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2553,1907,1933,1522
51.655259,-9.60383,1996,9,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2553,1907,1933,1522
52.491048,-9.716157,1996,9,"Ireland","HUMAN_OBSERVATION",52.55,-9.74999999999999,6.95,2437,1883,1807,1477
52.491048,-9.716157,1996,9,"Ireland","HUMAN_OBSERVATION",52.55,-9.74999999999999,6.95,2437,1883,1807,1477
51.596082,-9.635969,1996,9,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,6.08,2553,1910,1933,1525
51.596082,-9.635969,1996,9,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,6.08,2553,1910,1933,1525
52.491048,-9.716157,1996,9,"Ireland","HUMAN_OBSERVATION",52.55,-9.74999999999999,6.95,2437,1883,1807,1477
52.491048,-9.716157,1996,9,"Ireland","HUMAN_OBSERVATION",52.55,-9.74999999999999,6.95,2437,1883,1807,1477
52.578381,-9.827881,1996,9,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2436,1887,1806,1480
52.578381,-9.827881,1996,9,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2436,1887,1806,1480
51.596082,-9.635969,1996,9,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,6.08,2553,1910,1933,1525
51.596082,-9.635969,1996,9,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,6.08,2553,1910,1933,1525
51.830967,-8.016676,1996,9,"Ireland","HUMAN_OBSERVATION",51.85,-7.94999999999999,5.05,2465,1792,1845,1416
51.830967,-8.016676,1996,9,"Ireland","HUMAN_OBSERVATION",51.85,-7.94999999999999,5.05,2465,1792,1845,1416
52.089059,-7.560262,1996,9,"Ireland","HUMAN_OBSERVATION",52.05,-7.44999999999999,8.71,2458,1752,1838,1375
52.089059,-7.560262,1996,9,"Ireland","HUMAN_OBSERVATION",52.05,-7.44999999999999,8.71,2458,1752,1838,1375
51.596082,-9.635969,1996,9,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,6.08,2553,1910,1933,1525
51.596082,-9.635969,1996,9,"Ireland","HUMAN_OBSERVATION",51.65,-9.64999999999999,6.08,2553,1910,1933,1525
52.578381,-9.827881,1996,9,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2436,1887,1806,1480
52.578381,-9.827881,1996,9,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,2436,1887,1806,1480
53.38382,-9.8396,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.24,2350,1871,1721,1444
53.38382,-9.8396,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.24,2350,1871,1721,1444
53.38382,-9.8396,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.24,2350,1871,1721,1444
53.38382,-9.8396,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.24,2350,1871,1721,1444
53.401495,-9.861271,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.22,2350,1871,1721,1444
53.401495,-9.861271,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.22,2350,1871,1721,1444
53.38382,-9.8396,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.24,2350,1871,1721,1444
53.38382,-9.8396,1996,10,"Ireland","HUMAN_OBSERVATION",53.35,-9.94999999999999,8.24,2350,1871,1721,1444
49.59492,-1.25243,1996,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,1921,1463,1301,1240
49.58785,-1.2411,1996,NA,"France","HUMAN_OBSERVATION",NA,NA,NA,1921,1463,1301,1240
52.954892,-4.500091,1995,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2324,1531,1695,1153
52.891873,-4.326978,1995,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2339,1522,1709,1147
50.685803,-1.983669,1995,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.24,1917,1447,1297,1179
50.685803,-1.983669,1995,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,10.24,1917,1447,1297,1179
38.89,-0.08,1995,NA,"Spain","HUMAN_OBSERVATION",38.95,-0.04999999999999,7.17,4600,2225,3980,2251
47.6266,-3.46484,1994,1,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.4685,-3.0462,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2396,1701,1776,1508
47.6266,-3.46484,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.6266,-3.46484,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
48.90381,-3.21316,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2079,1625,1459,1390
48.36909,-4.64086,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2224,1746,1604,1503
47.64102,-3.19937,1994,2,"France","HUMAN_OBSERVATION",47.65,-3.24999999999999,3.93,2374,1702,1754,1501
47.81235,-4.34178,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2284,1760,1664,1536
47.92981,-4.44289,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2271,1759,1650,1531
47.60052,-3.12222,1994,2,"France","HUMAN_OBSERVATION",47.55,-3.14999999999999,6,2385,1702,1765,1506
47.4685,-3.0462,1994,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2396,1701,1776,1508
48.44985,-4.78852,1994,3,"France","HUMAN_OBSERVATION",48.45,-4.84999999999999,4.54,2214,1754,1593,1506
48.54817,-4.66704,1994,3,"France","HUMAN_OBSERVATION",48.55,-4.74999999999999,6.12,2200,1742,1580,1493
49.50513,-1.90239,1994,3,"France","HUMAN_OBSERVATION",NA,NA,NA,1967,1509,1347,1277
51.539,3.93,1994,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1535,1038,914,848
41.1335,1.386,1994,8,"Spain","HUMAN_OBSERVATION",41.15,1.45000000000001,5.67,4851,1951,4230,1979
50.8519,1.60805,1994,8,"France","HUMAN_OBSERVATION",50.85,1.55000000000001,4.09,1681,1221,1060,1007
41.1335,1.386,1994,8,"Spain","HUMAN_OBSERVATION",41.15,1.45000000000001,5.67,4851,1951,4230,1979
58.87771,11.11465,1994,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,813,675,140,138
58.89333,11.19219,1994,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,813,673,140,139
58.87089,11.14175,1994,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,813,673,140,137
59.11191,11.34295,1994,9,"Sweden","HUMAN_OBSERVATION",59.15,11.15,11.81,848,695,175,167
49.62079,-1.22071,1994,10,"France","HUMAN_OBSERVATION",49.65,-1.14999999999999,6.05,1908,1453,1288,1230
48.87701,-1.84317,1994,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2046,1540,1426,1329
49.3774,-0.37382,1994,10,"France","HUMAN_OBSERVATION",NA,NA,NA,1895,1420,1275,1220
49.15702,-1.59474,1994,10,"France","HUMAN_OBSERVATION",49.15,-1.64999999999999,4.1,2016,1513,1396,1297
59.09612,11.2602,1994,10,"Sweden","HUMAN_OBSERVATION",59.05,11.15,8.13,837,687,163,156
49.53058,-1.8685,1994,NA,"France","HUMAN_OBSERVATION",49.55,-1.94999999999999,6.27,1967,1509,1347,1275
47.57175,-2.79114,1993,2,"France","HUMAN_OBSERVATION",47.55,-2.84999999999999,5.04,2408,1684,1787,1492
47.6266,-3.46484,1993,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.6266,-3.46484,1993,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.6266,-3.46484,1993,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.6266,-3.46484,1993,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
47.6266,-3.46484,1993,2,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
48.84291,-3.13449,1993,3,"France","HUMAN_OBSERVATION",48.85,-3.04999999999999,6.24,2077,1618,1457,1387
48.19856,-4.48089,1993,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2250,1746,1630,1510
49.15702,-1.59474,1993,3,"France","HUMAN_OBSERVATION",49.15,-1.64999999999999,4.1,2016,1513,1396,1297
47.6266,-3.46484,1993,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2359,1717,1739,1513
48.27953,-4.62783,1993,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2235,1750,1615,1510
50.337334,-4.119714,1993,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1608,1479,1317
48.87701,-1.84317,1993,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2046,1540,1426,1329
48.68325,-1.86533,1993,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2068,1553,1448,1347
48.73828,-2.92067,1993,4,"France","HUMAN_OBSERVATION",48.75,-2.84999999999999,5.35,2076,1611,1455,1386
48.62476,-2.06208,1993,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2068,1569,1448,1361
48.66321,-4.27476,1993,5,"France","HUMAN_OBSERVATION",48.75,-4.24999999999999,9.83,2156,1699,1536,1452
50.997577,-4.30502,1993,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,-4.34999999999999,6.63,2332,1591,1712,1274
48.66321,-4.27476,1993,6,"France","HUMAN_OBSERVATION",48.75,-4.24999999999999,9.83,2156,1699,1536,1452
