"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Limfjord_seaway","Limfjord_geodesic"
54.688892,8.317847,2021,10,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,6.15,509,502,310,256
54.692028,8.32253,2021,10,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,6.61,509,502,310,256
54.693874,8.324976,2021,10,"Germany","HUMAN_OBSERVATION",54.75,8.35000000000001,6.45,522,514,299,244
55.544579,8.159388,2021,10,"Denmark","HUMAN_OBSERVATION",55.55,8.25000000000001,5.74,582,577,209,159
54.689575,8.317751,2021,10,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,6.2,509,502,310,256
54.701553,8.341048,2021,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,522,510,299,249
54.698231,8.335818,2021,11,"Germany","HUMAN_OBSERVATION",54.75,8.35000000000001,5.83,522,514,299,244
53.442885,-3.041925,2021,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1141,481,1570,860
52.23,4.41,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
53.15,4.8,2021,11,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
53.15,4.8,2021,11,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
53.15,4.85,2021,11,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
53.15,4.85,2021,11,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
52.25,4.45,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
51.35,3.4,2021,11,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,744,711
51.55,3.55,2021,11,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,6.92,31,30,731,698
53.5,6.2,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,317,461,420
52.45,4.55,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.2,4.35,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,635,600
53.25,4.95,2021,11,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,6.66,242,241,518,487
53.25,4.95,2021,11,"Netherlands","HUMAN_OBSERVATION",53.25,4.85000000000001,6.66,242,241,518,487
51.7,3.75,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
53.3,5.05,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,253,512,475
52.2,4.35,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,635,600
52.15,4.3,2021,11,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
51.75,3.85,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,66,699,666
51.7,3.65,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,52,715,677
51.8,3.95,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
53.3,5,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,250,251,512,477
51.8,3.95,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
50.657188,1.57259,2021,11,"France","HUMAN_OBSERVATION",NA,NA,NA,153,135,887,851
52.25,4.4,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
52.25,4.4,2021,11,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
52.07,4.22,2021,11,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
52.07,4.22,2021,11,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
50.657188,1.57259,2021,11,"France","HUMAN_OBSERVATION",NA,NA,NA,153,135,887,851
53.03,4.71,2021,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2021,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2021,11,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.72,4.64,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
51.3145,3.1099,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.29029,3.0525,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.65,7,7,762,731
51.29064,3.0532,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.61,7,7,762,731
51.35302,3.28606,2021,11,"Belgium","HUMAN_OBSERVATION",51.45,3.25000000000001,11.08,13,13,746,715
51.09592,2.56529,2021,11,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.11,50,47,798,768
51.26988,3.00869,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,9.37,7,7,762,731
51.26401,2.99504,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,10.07,14,14,765,735
51.32877,3.16414,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,730
51.21813,2.88042,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,24,778,750
51.18542,2.80828,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.76,25,24,778,748
51.1856,2.80805,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.74,25,24,778,748
51.31903,3.13274,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.26648,2.99993,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,9.93,14,14,765,735
51.15349,2.72012,2021,11,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.91,43,41,795,765
51.13247,2.65876,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,42,795,766
51.28719,3.04369,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.01,7,7,762,731
51.26708,3.00122,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,9.83,7,7,762,731
51.2394,2.92718,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.51,25,24,778,748
51.23916,2.92728,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.52,25,24,778,748
51.12352,2.63654,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,44,795,768
51.25931,2.98226,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.27,25,24,778,748
51.16435,2.75486,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.54,32,30,781,752
51.16539,2.75864,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.44,32,30,781,752
51.16541,2.75883,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.44,32,30,781,752
51.31528,3.1234,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.15178,2.71486,2021,11,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.53,43,41,795,765
51.25237,2.97908,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9,25,24,778,748
51.28898,3.04974,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.79,7,7,762,731
51.34217,3.23822,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.2,0,0,760,728
51.29126,3.05472,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.55,7,7,762,731
51.29002,3.05312,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.68,7,7,762,731
51.28651,3.04207,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.09,7,7,762,731
51.31726,3.13265,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.31737,3.13303,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.31833,3.13267,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,4,760,732
51.16648,2.76126,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.33,32,30,781,752
51.13585,2.67247,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,41,795,765
51.20254,2.84526,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,27,778,753
51.31492,3.1173,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.31389,3.11885,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.23922,2.92776,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.55,25,24,778,748
51.32407,3.15398,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,730
51.32663,3.16276,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,730
51.27826,3.02728,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,8.14,7,7,762,731
51.32009,3.13675,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,731
51.34127,3.23895,2021,11,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.26,0,0,760,728
51.17958,2.78971,2021,11,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.31,32,30,781,752
51.14045,2.6904,2021,11,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,764
51.09615,2.56322,2021,11,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.07,50,47,798,768
51.15154,2.71839,2021,11,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.78,43,41,795,765
51.15154,2.71839,2021,11,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.78,43,41,795,765
53.465,5.845,2021,11,"Netherlands","HUMAN_OBSERVATION",53.55,5.85000000000001,9.47,311,306,461,425
52.455,4.556,2021,11,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.756733,7.525883,2021,11,"Germany","HUMAN_OBSERVATION",NA,NA,NA,425,400,412,363
52.23,4.41,2021,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2021,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
51.55,3.5,2021,12,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.95,4.1,2021,12,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,663,630
52.65,4.6,2021,12,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,3.38,174,174,588,555
53.45,6.15,2021,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
52.2,4.4,2021,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
53.15,4.85,2021,12,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
52.2,4.4,2021,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
