"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Getxo_seaway","Getxo_geodesic"
58.10915,11.66778,2024,6,"Sweden","HUMAN_OBSERVATION",58.05,11.65,6.67,2182,1928
58.01517,11.79981,2024,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1930
51.710974,3.995236,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1069
57.90594,11.637908,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1915
51.708413,4.000801,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1347,1069
51.6,3.95,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1057
55.007916,8.417033,2024,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1785,1538
51.9,4.2,2024,7,"Netherlands","HUMAN_OBSERVATION",51.85,4.05000000000001,11.72,1350,1084
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.4,3.5,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,6.56,1294,1024
54.176274,12.028598,2024,7,"Germany","HUMAN_OBSERVATION",54.25,12.05,8.32,2485,1636
54.176264,12.028841,2024,7,"Germany","HUMAN_OBSERVATION",54.25,12.05,8.32,2485,1636
53.991743,10.835325,2024,7,"Germany","HUMAN_OBSERVATION",54.05,10.85,6.56,2501,1563
53.99176,10.835336,2024,7,"Germany","HUMAN_OBSERVATION",54.05,10.85,6.55,2501,1563
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
52.45,4.6,2024,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159
51.5,3.7,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.8,1301,1028
51.35,3.35,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.13,1287,1021
51.5,3.65,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.89,1301,1028
51.5,3.65,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.89,1301,1028
51.5,3.65,2024,7,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,8.89,1301,1028
51.55,3.65,2024,7,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.13,1315,1051
51.55,3.65,2024,7,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.13,1315,1051
52.45,4.55,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1407,1159
51.75,3.85,2024,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.5,4.05,2024,7,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,1347,1056
52.45,4.6,2024,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,3.39,1407,1159
51.55,3.6,2024,7,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,1308,1047
53.908121,8.668404,2024,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1743,1453
54.441752,12.685634,2024,7,"Germany","HUMAN_OBSERVATION",54.55,12.65,12.27,2478,1687
51.864464,1.290498,2024,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.85,1.35000000000001,4.4,1222,1001
51.23791,2.91866,2024,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.97,1245,984
51.23778,2.9189,2024,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.99,1245,984
51.23779,2.91876,2024,7,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.98,1245,984
51.30014,4.29968,2024,7,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,1371,1043
56.4352,12.8419,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2291,1840
58.26559,11.76193,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,6.78,2190,1945
58.14287,11.82998,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,11.36,2188,1931
58.14316,11.82951,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,11.38,2188,1931
58.06732,11.64538,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2182,1929
58.05822,11.79791,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1934
58.14304,11.82927,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,11.36,2188,1931
58.44124,11.28922,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1949
56.27751,12.57106,2024,7,"Sweden","HUMAN_OBSERVATION",56.35,12.55,8.17,2285,1821
58.02958,11.51758,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1921
58.30832,11.67577,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,6.67,2190,1945
57.9301,11.64876,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1917
58.10797,11.65093,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.65,6.45,2182,1928
57.37941,12.05483,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
58.08345,11.75437,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1934
57.98357,11.68913,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1923
58.38845,11.45417,2024,7,"Sweden","HUMAN_OBSERVATION",58.35,11.55,7.04,2189,1950
57.98745,11.5453,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.55,6.97,2176,1924
57.7518,11.65348,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1902
57.89494,11.65199,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1914
57.92194,11.7275,2024,7,"Sweden","HUMAN_OBSERVATION",57.95,11.65,5.54,2178,1919
58.79813,11.2186,2024,7,"Sweden","HUMAN_OBSERVATION",58.75,11.15,6.66,2197,1972
58.03031,11.51761,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1921
57.98333,11.68695,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1923
58.38844,11.45455,2024,7,"Sweden","HUMAN_OBSERVATION",58.35,11.55,7.03,2189,1950
58.05656,11.66794,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2182,1929
56.74145,12.62372,2024,7,"Sweden","HUMAN_OBSERVATION",56.75,12.55,4.6,2260,1853
58.17433,11.40135,2024,7,"Sweden","HUMAN_OBSERVATION",58.15,11.35,4.05,2168,1926
56.72722,12.64306,2024,7,"Sweden","HUMAN_OBSERVATION",56.65,12.65,8.61,2270,1849
58.31934,11.8353,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,13.31,2190,1945
58.06302,11.75691,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1933
58.05506,11.58646,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1926
57.74263,11.67298,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1902
56.65082,12.87474,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2291,1859
58.37654,11.58841,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2189,1954
57.98494,11.78292,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,7.5,2188,1931
57.36401,12.08057,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
56.65064,12.87485,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2291,1859
57.68777,11.66671,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1897
58.38765,11.59875,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2189,1956
57.54933,11.92634,2024,7,"Sweden","HUMAN_OBSERVATION",57.55,11.85,4.56,2182,1892
58.02393,11.76372,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1930
57.66754,11.65375,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1895
57.69027,11.64088,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1896
58.29881,11.66663,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2190,1950
58.26224,11.76141,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,6.67,2190,1945
57.61907,11.74799,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2180,1894
58.32814,11.78783,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.86,2190,1945
57.63938,11.76383,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2180,1896
58.33794,11.71449,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,10.49,2190,1945
58.13551,11.42104,2024,7,"Sweden","HUMAN_OBSERVATION",58.15,11.35,4.47,2168,1926
57.29915,12.163,2024,7,"Sweden","HUMAN_OBSERVATION",57.25,12.05,8.73,2207,1874
57.38766,12.02066,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
58.01488,11.80049,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,4.91,2188,1931
58.0553,11.58711,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1926
58.05524,11.5871,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1926
58.29879,11.66654,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2190,1950
57.05466,12.27163,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2228,1867
57.37229,11.9839,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2197,1882
56.11719,12.60418,2024,7,"Sweden","HUMAN_OBSERVATION",56.15,12.55,4.96,2302,1805
58.14275,11.82959,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,11.34,2188,1931
57.38087,12.05541,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
58.25647,11.55873,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1942
58.09371,11.66641,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2182,1932
58.12891,11.77492,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.91,2188,1931
58.38292,11.31566,2024,7,"Sweden","HUMAN_OBSERVATION",58.35,11.25,5.3,2171,1940
58.22194,11.91389,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,21.43,2188,1931
57.36044,12.08028,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
58.14262,11.82995,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,11.33,2188,1931
58.04504,11.81079,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.62,2188,1931
58.29414,11.70095,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,5.75,2190,1945
58.06741,11.64465,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2182,1929
57.84272,11.68015,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1911
57.77207,11.61663,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1902
58.24991,11.816,2024,7,"Sweden","HUMAN_OBSERVATION",58.25,11.65,9.72,2190,1945
56.76529,12.62859,2024,7,"Sweden","HUMAN_OBSERVATION",56.75,12.55,5.09,2260,1853
58.10596,11.47209,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.45,6.36,2170,1920
57.94718,11.72536,2024,7,"Sweden","HUMAN_OBSERVATION",57.95,11.65,4.46,2178,1919
57.89457,11.68934,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1916
57.98503,11.52662,2024,7,"Sweden","HUMAN_OBSERVATION",57.95,11.45,5.97,2166,1912
58.08598,11.75494,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1935
57.84272,11.68015,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1911
58.52666,11.26786,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2184,1956
58.21343,11.90274,2024,7,"Sweden","HUMAN_OBSERVATION",58.05,11.75,20.29,2188,1931
57.38087,12.05541,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
57.38098,12.05546,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
57.8938,11.68861,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1915
57.66774,11.65323,2024,7,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2174,1895
58.787674,9.384305,2024,7,"Norway","HUMAN_OBSERVATION",NA,NA,NA,2130,1919
53.980153,10.883391,2024,8,"Germany","HUMAN_OBSERVATION",54.05,10.85,8.08,2501,1563
51.812275,1.000643,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,1.05000000000001,7.72,1217,984
51.778049,3.868171,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1071
51.812275,1.000643,2024,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.75,1.05000000000001,7.72,1217,984
51.55,3.6,2024,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,1308,1047
51.6,3.7,2024,8,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.55,1315,1051
51.75,3.85,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1067
51.5,4.15,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1358,1055
51.4,3.95,2024,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,5.57,1351,1043
51.4,3.95,2024,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,5.57,1351,1043
54.442096,12.735214,2024,8,"Germany","HUMAN_OBSERVATION",54.45,12.85,7.48,2491,1689
53.4,6.85,2024,8,"Netherlands","HUMAN_OBSERVATION",53.45,6.85000000000001,5.57,1613,1338
51.7,3.8,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1061
51.35,4,2024,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,11.66,1351,1043
51.35,4,2024,8,"Netherlands","HUMAN_OBSERVATION",51.45,3.95000000000001,11.66,1351,1043
51.6,3.95,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1340,1057
53.4,6.15,2024,8,"Netherlands","HUMAN_OBSERVATION",53.45,6.15000000000001,5.57,1558,1311
53.51278,8.139428,2024,8,"Germany","HUMAN_OBSERVATION",53.45,8.25000000000001,10.12,1730,1396
52.45,4.55,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1407,1159
53,4.85,2024,8,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1452,1222
51.15153,2.7122,2024,8,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.35,1227,968
51.23695,2.92051,2024,8,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.12,1245,984
51.14552,2.73527,2024,8,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.98,1227,968
53.561092,6.747204,2024,8,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1602,1344
57.22694,10.547227,2024,8,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,2132,1815
58.06712,11.76129,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1933
58.09394,11.66602,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2182,1932
57.32417,12.15566,2024,8,"Sweden","HUMAN_OBSERVATION",57.35,12.05,6.97,2203,1883
57.97584,11.69781,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1923
57.35532,11.95948,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2197,1880
58.20116,11.89184,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,18.78,2188,1931
58.15804,11.85873,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,13.62,2188,1931
58.05846,11.79801,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1934
57.96305,11.51502,2024,8,"Sweden","HUMAN_OBSERVATION",57.95,11.45,4.11,2166,1912
58.20108,11.90277,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,19.07,2188,1931
57.88931,11.66615,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2173,1914
57.74251,11.67407,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1902
57.74308,11.66954,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1902
57.36881,12.04592,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1884
57.56806,11.92539,2024,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,4.93,2182,1892
58.05529,11.58719,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2176,1926
57.9172,11.68647,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1917
58.12289,11.84757,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,9.94,2188,1931
57.74256,11.66988,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1902
58.35871,11.9098,2024,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,19.43,2190,1945
58.06281,11.81294,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,3.97,2188,1931
58.26166,11.76305,2024,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,6.75,2190,1945
58.07456,11.73382,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1933
58.37078,11.61615,2024,8,"Sweden","HUMAN_OBSERVATION",58.35,11.55,4.5,2189,1950
58.17466,11.39794,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2168,1930
57.97988,11.54474,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.55,7.81,2176,1924
58.20775,11.89822,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,19.6,2188,1931
56.76529,12.62876,2024,8,"Sweden","HUMAN_OBSERVATION",56.75,12.55,5.1,2260,1853
58.69541,11.25493,2024,8,"Sweden","HUMAN_OBSERVATION",58.65,11.15,7.9,2188,1963
57.97624,11.78008,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.4,2188,1931
57.12558,12.20244,2024,8,"Sweden","HUMAN_OBSERVATION",57.15,12.15,4.17,2217,1870
56.4629,12.75571,2024,8,"Sweden","HUMAN_OBSERVATION",56.55,12.75,9.7,2281,1845
58.0156,11.80526,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,5.03,2188,1931
57.32451,12.1557,2024,8,"Sweden","HUMAN_OBSERVATION",57.35,12.05,6.96,2203,1883
57.32445,12.15543,2024,8,"Sweden","HUMAN_OBSERVATION",57.35,12.05,6.94,2203,1883
58.35632,11.34088,2024,8,"Sweden","HUMAN_OBSERVATION",58.35,11.25,5.35,2171,1940
56.87363,12.52806,2024,8,"Sweden","HUMAN_OBSERVATION",56.85,12.45,5.43,2249,1857
56.23027,12.71908,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2301,1819
57.37556,11.96028,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2197,1881
57.56042,11.92969,2024,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,4.9,2182,1892
58.31444,11.75703,2024,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,9.52,2190,1945
56.64156,12.7787,2024,8,"Sweden","HUMAN_OBSERVATION",56.65,12.85,4.46,2291,1858
58.24695,11.68139,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2190,1946
58.20202,11.83972,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,17.73,2188,1931
58.36506,11.22564,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2171,1940
58.24965,11.84652,2024,8,"Sweden","HUMAN_OBSERVATION",58.25,11.65,11.51,2190,1945
57.62868,11.87974,2024,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,8.94,2182,1892
58.10464,11.47229,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.45,6.22,2170,1920
58.10923,11.66777,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.65,6.68,2182,1928
57.70598,11.68202,2024,8,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2169,1899
58.11153,11.83356,2024,8,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.43,2188,1931
57.59144,11.90261,2024,8,"Sweden","HUMAN_OBSERVATION",57.55,11.85,5.58,2182,1892
59.879258,10.763138,2024,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,Inf,2064
59.895884,10.596455,2024,8,"Norway","HUMAN_OBSERVATION",NA,NA,NA,Inf,2060
55.057947,10.368068,2024,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,2416,1622
55.057902,10.367996,2024,9,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,2416,1622
54.110747,10.912241,2024,9,"Germany","HUMAN_OBSERVATION",54.05,10.95,7.2,2496,1568
54.177051,7.884065,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1699,1444
51.74324,3.879451,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
51.74324,3.879451,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1333,1068
54.823928,9.490895,2024,9,"Germany","HUMAN_OBSERVATION",54.85,9.55000000000001,4.77,2431,1570
54.795992,9.771987,2024,9,"Germany","HUMAN_OBSERVATION",54.85,9.75000000000001,6.18,2425,1578
51.55,3.65,2024,9,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,11.13,1315,1051
51.5,4.15,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1358,1055
51.65,3.85,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1329,1058
53.79445,7.901597,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1689,1411
53.45,6.15,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1558,1311
53.45,6.15,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1558,1311
53.989845,10.99048,2024,9,"Germany","HUMAN_OBSERVATION",54.05,10.95,7.2,2496,1568
53.990163,10.991038,2024,9,"Germany","HUMAN_OBSERVATION",54.05,10.95,7.18,2496,1568
51.7,4,2024,9,"Netherlands","HUMAN_OBSERVATION",51.75,3.95000000000001,6.55,1340,1071
54.417428,11.304675,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,2453,1613
53.760445,7.666023,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1670,1398
51.65,3.7,2024,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1052
53.61636,6.764994,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1606,1350
53.568359,6.692191,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,1596,1342
54.601082,13.146797,2024,9,"Germany","HUMAN_OBSERVATION",NA,NA,NA,2472,1715
58.12599,11.82393,2024,9,"Sweden","HUMAN_OBSERVATION",58.05,11.75,9.51,2188,1931
57.93085,11.65159,2024,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2178,1917
58.25905,11.47509,2024,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2179,1940
58.20313,11.83974,2024,9,"Sweden","HUMAN_OBSERVATION",58.05,11.75,17.84,2188,1931
58.10612,11.82382,2024,9,"Sweden","HUMAN_OBSERVATION",58.05,11.75,7.61,2188,1931
58.0937,11.72613,2024,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2188,1934
58.11228,11.83382,2024,9,"Sweden","HUMAN_OBSERVATION",58.05,11.75,8.51,2188,1931
57.36496,12.08345,2024,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,2203,1885
56.64167,12.77891,2024,9,"Sweden","HUMAN_OBSERVATION",56.65,12.85,4.45,2291,1858
51.386697,1.365582,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.35000000000001,7.13,1177,960
51.923261,1.268729,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1007
51.386697,1.365582,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.35000000000001,7.13,1177,960
51.923261,1.268729,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1007
51.943426,1.290986,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1009
51.943426,1.290986,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1009
51.942042,1.291148,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1234,1009
51.386697,1.365582,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.35000000000001,7.13,1177,960
51.386697,1.365582,2024,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,1.35000000000001,7.13,1177,960
53.25,7,2024,10,"Netherlands","HUMAN_OBSERVATION",53.35,6.95000000000001,11.62,1626,1333
51.3,3.8,2024,10,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,6.56,1363,1030
51.5,4.05,2024,10,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,5.57,1347,1056
51.65,4.1,2024,10,"Netherlands","HUMAN_OBSERVATION",51.75,4.05000000000001,11.65,1347,1075
53.3,7,2024,10,"Netherlands","HUMAN_OBSERVATION",53.35,6.95000000000001,6.48,1626,1333
54.404358,10.21694,2024,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,2457,1562
54.302094,10.144303,2024,10,"Germany","HUMAN_OBSERVATION",54.45,10.25,17.83,2457,1567
54.302246,10.144314,2024,10,"Germany","HUMAN_OBSERVATION",54.45,10.25,17.82,2457,1567
51.5,3.7,2024,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.8,1301,1028
51.4,3.7,2024,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
51.4,3.7,2024,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,1301,1028
54.454269,12.563558,2024,10,"Germany","HUMAN_OBSERVATION",54.45,12.45,7.36,2489,1670
54.333028,12.371621,2024,10,"Germany","HUMAN_OBSERVATION",NA,NA,NA,2489,1657
51.35,3.5,2024,10,"Netherlands","HUMAN_OBSERVATION",51.45,3.45000000000001,11.66,1294,1024
51.3,3.75,2024,10,"Netherlands","HUMAN_OBSERVATION",51.35,3.85000000000001,8.91,1363,1030
51.65,3.7,2024,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1322,1052
53.45,6.15,2024,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1558,1311
